,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
349,Garden,27565,Pennington UltraGreen Plant Starter with Vitamin B1 60 fl oz bottle (concentrate),http://www.homedepot.com/p/t/308903733,Homedepot,PenningtonFertilizer,308903733,308903733,No,2021-08-10T00:00:00,2021,8,32,Good product,[This review was collected as part of a promotion.] The plants planted with this product I received complimentary have survived so far. Plants can become a financial investment so anything to help preserve that investment is always helpful!,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] the plants planted with this product i received complimentary have survived so far. plants can become a financial investment so anything to help preserve that investment is always helpful!,8/10/2021,38,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.998746395111084,,"('cost', 'efficient', 'effective', '', '')"
350,Garden,25823,Pennington UltraGreen Weed and Feed 30-0-4,http://www.homedepot.com/p/t/312265343,Homedepot,PenningtonFertilizer,312265343,312265343,No,2021-06-26T00:00:00,2021,6,25,Purchased 2 bags of this which was supposed to cover...,"Purchased 2 bags of this which was supposed to cover 10,000 sq ft.  NOT.  Have a small front yard.  Back yard is not 5,000 sq ft.  Only got the front yard and half the back yard before it ran out.  Scott spreader was on the recommended setting.  Had 2 weeks of rain here in Austin up to the day before and heavy dew so the timing was perfect for spreading.  Three days later another slow steady rain all day.  The weeds loved the rain and the fertilizer! Pictures are 3 weeks later.  Two months later still the same weeds.  30% vinegar is a better investment. /Users/BrewCrew/Desktop/20210608_124017.jpg   /Users/BrewCrew/Desktop/20210608_124009.jpg",organic reviews,19.98,2,0,0,0,No,"purchased 2 bags of this which was supposed to cover 10,000 sq ft.  not.  have a small front yard.  back yard is not 5,000 sq ft.  only got the front yard and half the back yard before it ran out.  scott spreader was on the recommended setting.  had 2 weeks of rain here in austin up to the day before and heavy dew so the timing was perfect for spreading.  three days later another slow steady rain all day.  the weeds loved the rain and the fertilizer! pictures are 3 weeks later.  two months later still the same weeds.  30% vinegar is a better investment. /users/brewcrew/desktop/20210608_124017.jpg   /users/brewcrew/desktop/20210608_124009.jpg",6/26/2021,119,,0.0,0.0,0.0,0.0,neutral,,,,,0.5222264528274536,other,"('', '', '', '', 'other')"
351,Garden,53435,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.lowes.com/pd/Alaska-Fish-Fertilizer-1-Gallon-Natural-All-Purpose-Food/3082865,Lowes,PenningtonFertilizer,3082865,3083645,Yes,2021-10-16T00:00:00,2021,10,41,"Smells horrible, not for Indoor use, fungus growth","I really wanted to like this product, seeing how good of a reputation it has, but when I mixed up a very small amount and added it to my indoor Arabica coffee plants, rosemary and thyme herb plants, the soil reeked and my entire house stunk like rotten garbage. At first I didnt think it was the fish fertilizer and instead cleaned out my fridge, took out all my trash, but when I went to sniff the soil, it reeked so bad! I had to take the plants outside, throw out all contaminated soil, and rinse the plants down to the bare root and repot them in fresh planting soil, and only then was the smell gone.To make matters worse, after adding the fish fertilizer, there was a white fungus growth on all my indoor plants. I had been using Miracle Grow Indoor potting soil all this time and never had a problem with any bacteriological growth on the top of the soil, but within 2 days of applying the fish fertilizer, a white fuzz was growing on the surface of everything.All this was inside a well ventilated grow tent, with a relative humidity of about 40%, a constant fan running, and 10 hours of full spectrum grow light conditions per day.If you decide to use this fish fertilizer, DO NOT USE INDOORS, it will smell atrocious.As for whether or not it works, I cannot gauge that as I throw out the soil and returned the fertilizer to Lowes.",organic reviews,22.48,2,0,0,1,No,"i really wanted to like this product, seeing how good of a reputation it has, but when i mixed up a very small amount and added it to my indoor arabica coffee plants, rosemary and thyme herb plants, the soil reeked and my entire house stunk like rotten garbage. at first i didnt think it was the fish fertilizer and instead cleaned out my fridge, took out all my trash, but when i went to sniff the soil, it reeked so bad! i had to take the plants outside, throw out all contaminated soil, and rinse the plants down to the bare root and repot them in fresh planting soil, and only then was the smell gone.to make matters worse, after adding the fish fertilizer, there was a white fungus growth on all my indoor plants. i had been using miracle grow indoor potting soil all this time and never had a problem with any bacteriological growth on the top of the soil, but within 2 days of applying the fish fertilizer, a white fuzz was growing on the surface of everything.all this was inside a well ventilated grow tent, with a relative humidity of about 40%, a constant fan running, and 10 hours of full spectrum grow light conditions per day.if you decide to use this fish fertilizer, do not use indoors, it will smell atrocious.as for whether or not it works, i cannot gauge that as i throw out the soil and returned the fertilizer to lowes.",10/16/2021,249,,0.0,0.0,0.0,0.0,negative,cost,,,,0.8304683566093445,,"('cost', '', '', '', '')"
352,Garden,140671,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-20T00:00:00,2022,6,25,Too soon to tell....,"[This review was collected as part of a promotion.] I have only had time to use the product once, so its hard to say what the benefits will look like, for me. I will say the product was extremely easy to apply & Im getting more out of the bottle than I thought I would. All you have to do is attach it to your watering hose, turn the water on, & slide the tab on the top of the bottle to water/on! So simple!!! I havent noticed any significant changes but I didnt get any negative results either. Thqe grass in some areas appears to be a slightly darker shade of green & my shrubs & flowers also appear to have more color/deeper tones. I didnt notice any changes to my trees but again, Ive only applied the product twice so I dont feel it would be fair to base a judgment, at this time. I feel like with multiple uses I would see positive results all around. The product does not have an oder, at all, nor does it stain clothing. I would definitely recommend to others & I will be purchasing more in the future!!!",syndicated reviews,13.66,4,3,0,0,Yes,"[this review was collected as part of a promotion.] i have only had time to use the product once, so its hard to say what the benefits will look like, for me. i will say the product was extremely easy to apply & im getting more out of the bottle than i thought i would. all you have to do is attach it to your watering hose, turn the water on, & slide the tab on the top of the bottle to water/on! so simple!!! i havent noticed any significant changes but i didnt get any negative results either. thqe grass in some areas appears to be a slightly darker shade of green & my shrubs & flowers also appear to have more color/deeper tones. i didnt notice any changes to my trees but again, ive only applied the product twice so i dont feel it would be fair to base a judgment, at this time. i feel like with multiple uses i would see positive results all around. the product does not have an oder, at all, nor does it stain clothing. i would definitely recommend to others & i will be purchasing more in the future!!!",6/20/2022,198,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9955352544784546,,"('', 'efficient', 'effective', 'ease of use', '')"
353,Garden,143930,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260121,50260121,No,2022-06-25T00:00:00,2022,6,25,Ironite helped,[This review was collected as part of a promotion.] Pennington ironite supplement helped by yard. I have 3 small dogs that love the backyard. So theyre were a few bald spots and it was a bit dull looking. The ironite supplement helped change that. I prepped the yard by watering it well. Then i used a push spreader to apply the ironite granules. I watered it again days after repeating every other day for weeks. My yard started to look better. The grass was growing over the blad spots and looking more colorful. I will use this again on my front lawn now that i see the benefits.,syndicated reviews,30.48,5,2,0,0,Yes,[this review was collected as part of a promotion.] pennington ironite supplement helped by yard. i have 3 small dogs that love the backyard. so theyre were a few bald spots and it was a bit dull looking. the ironite supplement helped change that. i prepped the yard by watering it well. then i used a push spreader to apply the ironite granules. i watered it again days after repeating every other day for weeks. my yard started to look better. the grass was growing over the blad spots and looking more colorful. i will use this again on my front lawn now that i see the benefits.,6/25/2022,108,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9989972710609436,,"('cost', 'efficient', 'effective', '', '')"
354,Garden,26142,Pennington UltraGreen Crabgrass Preventer Plus Fertilizer III 30-0-4 12.5lb bag,http://www.homedepot.com/p/t/312265338,Homedepot,PenningtonFertilizer,312265338,312265338,No,2021-09-22T00:00:00,2021,9,38,not satisfied,did not prevent crabgrass,organic reviews,21.98,2,0,0,0,No,did not prevent crabgrass,9/22/2021,4,,0.0,0.0,0.0,0.0,negative,,,,,0.597498893737793,other,"('', '', '', '', 'other')"
355,Garden,143783,"Pennington Smart Patch Sun & Shade Mix, 10 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013148095,5013046123,Yes,2022-06-03T00:00:00,2022,6,22,No Grass,"If zero stars were an option, thats what I would have rated this product considering zero new grass grew.  I followed the instructions exactly, even added some new soil before putting this down, and nothing at all.  Not one sprout of new grass. Dont waste your time or money, look at other products.",organic reviews,28.98,1,2,0,1,No,"if zero stars were an option, thats what i would have rated this product considering zero new grass grew.  i followed the instructions exactly, even added some new soil before putting this down, and nothing at all.  not one sprout of new grass. dont waste your time or money, look at other products.",6/3/2022,55,,0.0,0.0,0.0,0.0,negative,cost,,,,0.834393322467804,,"('cost', '', '', '', '')"
356,Garden,53295,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),https://www.lowes.com/pd/Alaska-Fish-Fertilizer-1-Quart-Natural-All-Purpose-Food/3083645,Lowes,PenningtonFertilizer,3083645,3083645,Yes,2021-10-16T00:00:00,2021,10,41,"Smells horrible, not for Indoor use, fungus growth","I really wanted to like this product, seeing how good of a reputation it has, but when I mixed up a very small amount and added it to my indoor Arabica coffee plants, rosemary and thyme herb plants, the soil reeked and my entire house stunk like rotten garbage. At first I didnt think it was the fish fertilizer and instead cleaned out my fridge, took out all my trash, but when I went to sniff the soil, it reeked so bad! I had to take the plants outside, throw out all contaminated soil, and rinse the plants down to the bare root and repot them in fresh planting soil, and only then was the smell gone.To make matters worse, after adding the fish fertilizer, there was a white fungus growth on all my indoor plants. I had been using Miracle Grow Indoor potting soil all this time and never had a problem with any bacteriological growth on the top of the soil, but within 2 days of applying the fish fertilizer, a white fuzz was growing on the surface of everything.All this was inside a well ventilated grow tent, with a relative humidity of about 40%, a constant fan running, and 10 hours of full spectrum grow light conditions per day.If you decide to use this fish fertilizer, DO NOT USE INDOORS, it will smell atrocious.As for whether or not it works, I cannot gauge that as I throw out the soil and returned the fertilizer to Lowes.",organic reviews,9.98,2,0,0,1,No,"i really wanted to like this product, seeing how good of a reputation it has, but when i mixed up a very small amount and added it to my indoor arabica coffee plants, rosemary and thyme herb plants, the soil reeked and my entire house stunk like rotten garbage. at first i didnt think it was the fish fertilizer and instead cleaned out my fridge, took out all my trash, but when i went to sniff the soil, it reeked so bad! i had to take the plants outside, throw out all contaminated soil, and rinse the plants down to the bare root and repot them in fresh planting soil, and only then was the smell gone.to make matters worse, after adding the fish fertilizer, there was a white fungus growth on all my indoor plants. i had been using miracle grow indoor potting soil all this time and never had a problem with any bacteriological growth on the top of the soil, but within 2 days of applying the fish fertilizer, a white fuzz was growing on the surface of everything.all this was inside a well ventilated grow tent, with a relative humidity of about 40%, a constant fan running, and 10 hours of full spectrum grow light conditions per day.if you decide to use this fish fertilizer, do not use indoors, it will smell atrocious.as for whether or not it works, i cannot gauge that as i throw out the soil and returned the fertilizer to lowes.",10/16/2021,249,,0.0,0.0,0.0,0.0,negative,cost,,,,0.8304683566093445,,"('cost', '', '', '', '')"
357,Garden,132446,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-05-19T00:00:00,2022,5,20,Dark green lawn,Works great - my lawn was dark green within a week,organic reviews,18.98,5,0,0,0,No,works great - my lawn was dark green within a week,5/19/2022,11,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9992569088935852,,"('', 'efficient', 'effective', 'ease of use', '')"
358,Garden,143830,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-28T00:00:00,2022,6,26,Nice and Easy,[This review was collected as part of a promotion.] Easy to use. Nice results. Hasnt seemed to burn my lawn at all. Would recommend.,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] easy to use. nice results. hasnt seemed to burn my lawn at all. would recommend.,6/28/2022,24,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9971245527267456,,"('', 'efficient', 'effective', 'ease of use', '')"
359,Garden,140569,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-18T00:00:00,2022,6,24,Decent product,"[This review was collected as part of a promotion.] Did help green up the lawn a small amount, but sprayer kept clogging during application. May be better to use when its not over 100 degrees everyday (Texas summer)",syndicated reviews,13.66,3,0,0,0,Yes,"[this review was collected as part of a promotion.] did help green up the lawn a small amount, but sprayer kept clogging during application. may be better to use when its not over 100 degrees everyday (texas summer)",6/18/2022,38,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.8115010261535645,,"('', '', 'effective', '', '')"
360,Garden,143915,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260121,50260121,No,2022-06-23T00:00:00,2022,6,25,Noticeable improvement in the lawn,"[This review was collected as part of a promotion.] We are in the middle of super hot temperatures and less rain than usual where I live. I want my grass to look great, but I do not want to use more water, or to have to mow in the heat from excessive growth of the grass. The Ironite Mineral Supplement 1-0-0 From the Makers of Pennington is an answer to my needs. It is providing nourishment to my lawn without the use of growth factors, so less water needed and no growth surge to mow, but a better looking green lawn.",syndicated reviews,30.48,5,0,0,0,Yes,"[this review was collected as part of a promotion.] we are in the middle of super hot temperatures and less rain than usual where i live. i want my grass to look great, but i do not want to use more water, or to have to mow in the heat from excessive growth of the grass. the ironite mineral supplement 1-0-0 from the makers of pennington is an answer to my needs. it is providing nourishment to my lawn without the use of growth factors, so less water needed and no growth surge to mow, but a better looking green lawn.",6/23/2022,101,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9987373948097229,,"('', 'efficient', 'effective', 'ease of use', '')"
361,Garden,7180,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/t/100131259,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2021-07-23T00:00:00,2021,7,29,It is very good for flower or plant fertilize....,It is very good for flower or plant fertilize.,organic reviews,9.99,5,0,0,0,No,it is very good for flower or plant fertilize.,7/23/2021,9,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9979071617126465,,"('', 'efficient', 'effective', '', '')"
362,Garden,11759,Alaska 0-10-10 Morbloom Fertilizer 1 Gal bottle (concentrate),http://www.homedepot.com/p/t/202817757,Homedepot,PenningtonFertilizer,202817757,202817750,Yes,2021-09-22T00:00:00,2021,9,38,It is not thick solution but watery....,It is not thick solution but watery.,organic reviews,17.41,2,0,0,0,No,it is not thick solution but watery.,9/22/2021,7,,0.0,0.0,0.0,0.0,negative,,,,,0.610302209854126,other,"('', '', '', '', 'other')"
363,Garden,140561,Pennington Fast Acting Lime 30lb,http://www.homedepot.com/p/205876384,Homedepot,PenningtonFertilizer,205876384,205876384,No,2022-06-15T00:00:00,2022,6,24,"Spread easily, best lime product I have used....","Spread easily, best lime product I have used.",organic reviews,17.8,5,0,0,0,No,"spread easily, best lime product i have used.",6/15/2022,8,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9960458278656006,,"('', 'efficient', 'effective', 'ease of use', '')"
364,Garden,6927,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/t/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2021-08-24T00:00:00,2021,8,34,Very hard to mix,"So Ive heard rave reviews and know its good stuff. So Ive bought some to use in place of another popular fertilizer. Shook the bottle, but what comes out is very thick sludge and wouldnt mix in my watering can. Is it supposed to be thick? I assumed it would be like the bloom formula & liquid?",syndicated reviews,94.98,2,0,0,0,No,"so ive heard rave reviews and know its good stuff. so ive bought some to use in place of another popular fertilizer. shook the bottle, but what comes out is very thick sludge and wouldnt mix in my watering can. is it supposed to be thick? i assumed it would be like the bloom formula & liquid?",8/24/2021,57,,0.0,0.0,0.0,0.0,positive,,,,,0.6201032400131226,other,"('', '', '', '', 'other')"
365,Garden,111533,"Pennington Smart Patch Sun & Shade Mix, 30 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013046123,5013046123,Yes,2022-05-01T00:00:00,2022,5,17,Not as expected,"Unfortunately, I had no grass growing after almost 3 weeks. I took very good care of watering and prepping the soil. Even put down new soil. Very disappointed.",organic reviews,59.98,3,0,0,0,No,"unfortunately, i had no grass growing after almost 3 weeks. i took very good care of watering and prepping the soil. even put down new soil. very disappointed.",5/1/2022,28,,0.0,0.0,0.0,0.0,negative,cost,,,,0.7029023170471191,,"('cost', '', '', '', '')"
366,Garden,143911,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260121,50260121,No,2022-06-23T00:00:00,2022,6,25,Ironite Mineral Supplement 1-0-0,[This review was collected as part of a promotion.] I live in South Florida and have to do a lot of work to keep my lawn looking great considering the harsh heat waves and tons of insects. Ironite Mineral Supplement 1-0-0 from the makers of Pennington turned my lawn a gorgeous green really quickly. The scent isnt too strong like a lot of lawn chemicals and spreads fast and easily. My yard looks so vibrant! This product is amazing and I highly recommend it for anyone wanting to spruce up their lawn and its overall health and appearance. I will 100% be buying more in the future.,syndicated reviews,30.48,5,1,0,0,Yes,[this review was collected as part of a promotion.] i live in south florida and have to do a lot of work to keep my lawn looking great considering the harsh heat waves and tons of insects. ironite mineral supplement 1-0-0 from the makers of pennington turned my lawn a gorgeous green really quickly. the scent isnt too strong like a lot of lawn chemicals and spreads fast and easily. my yard looks so vibrant! this product is amazing and i highly recommend it for anyone wanting to spruce up their lawn and its overall health and appearance. i will 100% be buying more in the future.,6/23/2022,107,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9987694025039673,,"('cost', 'efficient', 'effective', 'ease of use', '')"
367,Garden,77118,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2022-03-15T00:00:00,2022,3,11,makes my lawn green within a week....,makes my lawn green within a week.,organic reviews,18.98,5,0,0,0,No,makes my lawn green within a week.,3/15/2022,7,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9981790781021118,,"('', 'efficient', 'effective', 'ease of use', '')"
368,Garden,80194,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2022-04-06T00:00:00,2022,4,14,Did not notice that much of a change....,Did not notice that much of a change.,organic reviews,28.98,3,0,0,0,No,did not notice that much of a change.,4/6/2022,8,,0.0,0.0,0.0,0.0,neutral,,,,,0.5364109873771667,other,"('', '', '', '', 'other')"
369,Garden,78020,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/dp/B07N29LSZ1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2022-03-26T00:00:00,2022,3,12,No,Easy to use but did not kill the weeds.,organic reviews,22.99,1,0,0,0,No,easy to use but did not kill the weeds.,3/26/2022,9,,0.0,0.0,0.0,0.0,positive,,efficient,,ease of use,0.9814866781234741,,"('', 'efficient', '', 'ease of use', '')"
370,Garden,27598,Pennington UltraGreen Palm Tree & Hibiscus Plant Food 9-4-9,https://www.homedepot.com/p/Pennington-Ultragreen-5-lbs-Palm-Tree-and-Hibiscus-Plant-Food-9-4-9-100540115/318109428,Homedepot,PenningtonFertilizer,318109428,318109428,No,2021-08-02T00:00:00,2021,8,31,Works Great With Outdoor Plants,"[This review was collected as part of a promotion.] I added this to the soil of our avocado, lemon, and orange tree and also to our orchid. The avocado and orange tree blossomed but the lemon tree looks the same just bearing slightly more fruit. Our orchid however died within the week which is unfortunate since we had it since Feb. Im not sure to blame this product or if it was because of other factors since orchids are sensitive plants and easily die. Only used this once a few months ago when I first received it. Will keep using it and buy more!",syndicated reviews,12.98,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i added this to the soil of our avocado, lemon, and orange tree and also to our orchid. the avocado and orange tree blossomed but the lemon tree looks the same just bearing slightly more fruit. our orchid however died within the week which is unfortunate since we had it since feb. im not sure to blame this product or if it was because of other factors since orchids are sensitive plants and easily die. only used this once a few months ago when i first received it. will keep using it and buy more!",8/2/2021,104,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.9767320156097412,,"('', '', 'effective', '', '')"
371,Garden,141307,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-06-22T00:00:00,2022,6,25,"Oh my goodness, this stuff stinks! Gross, disgusting, putrid odor....","Oh my goodness, this stuff stinks! Gross, disgusting, putrid odor.  But, my plants love and thrive on it! And that makes it worth it.  Just be sure to wear rubber gloves and beware that it can stain anything the undiluted form of it gets splashed on. And I dont think I would ever use this on any indoor plants. It bears reminders; Dont forget to wear gloves!",organic reviews,10.77,5,0,0,0,No,"oh my goodness, this stuff stinks! gross, disgusting, putrid odor.  but, my plants love and thrive on it! and that makes it worth it.  just be sure to wear rubber gloves and beware that it can stain anything the undiluted form of it gets splashed on. and i dont think i would ever use this on any indoor plants. it bears reminders; dont forget to wear gloves!",6/22/2022,69,,0.0,0.0,0.0,0.0,negative,cost,,effective,,0.9483739137649536,,"('cost', '', 'effective', '', '')"
372,Garden,110110,Pennington Epsom Salt 7lb resealable bag,http://www.homedepot.com/p/202246374,Homedepot,PenningtonFertilizer,202246374,202246374,No,2022-04-27T00:00:00,2022,4,17,"Good looking, will hold up with normaluse. Sides went up...","Good looking, will hold up with normaluse. Sides went up easily, but top tookmore effort.",organic reviews,9.97,4,0,0,0,No,"good looking, will hold up with normaluse. sides went up easily, but top tookmore effort.",4/27/2022,15,,0.0,0.0,0.0,0.0,positive,,,effective,,0.9681998491287231,,"('', '', 'effective', '', '')"
373,Garden,140938,Ironite Mineral Supplement 1-0-0 1 15 lbs.,http://www.homedepot.com/p/317814846,Homedepot,PenningtonFertilizer,317814846,317814846,No,2022-06-29T00:00:00,2022,6,26,OMG RESULTS!!!,"[This review was collected as part of a promotion.] We have a huge problem with moles and mole crickets so lots of areas in our yard are brown. I am mindblown at how good and fast this stuff worked! The 2nd picture is literally 7 days after the first picture/ first treatment. The grass is WAY greener, the brown spots have mostly filled back in with green grass. The whole yard is just softer and healthier looking as a whole and I am so impressed. My neighbors even made a point to come ask what we did because it made that much of a difference that they wanted in on the action. We have been blessed with a week full of rain this week too so Im sure the yard will continue to improve. I definitely reccomend this grass treatment! It was so easy to just fill the spreader and then water water water!",syndicated reviews,0.0,5,1,0,0,Yes,"[this review was collected as part of a promotion.] we have a huge problem with moles and mole crickets so lots of areas in our yard are brown. i am mindblown at how good and fast this stuff worked! the 2nd picture is literally 7 days after the first picture/ first treatment. the grass is way greener, the brown spots have mostly filled back in with green grass. the whole yard is just softer and healthier looking as a whole and i am so impressed. my neighbors even made a point to come ask what we did because it made that much of a difference that they wanted in on the action. we have been blessed with a week full of rain this week too so im sure the yard will continue to improve. i definitely reccomend this grass treatment! it was so easy to just fill the spreader and then water water water!",6/29/2022,154,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9992610216140747,,"('', 'efficient', 'effective', 'ease of use', '')"
374,Garden,27563,Pennington UltraGreen Plant Starter with Vitamin B1 60 fl oz bottle (concentrate),http://www.homedepot.com/p/t/308903733,Homedepot,PenningtonFertilizer,308903733,308903733,No,2021-06-01T00:00:00,2021,6,22,works well!,[This review was collected as part of a promotion.] I watered my gladiolus bulbs with this stuff and they have come Ill super quickly! I would use this stuff again.,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] i watered my gladiolus bulbs with this stuff and they have come ill super quickly! i would use this stuff again.,6/1/2021,30,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9977110028266907,,"('', 'efficient', 'effective', 'ease of use', '')"
375,Garden,52318,Ironite Plus Lawn & Plant Food 3lb resealable bag,https://www.lowes.com/pd/Ironite-Plus-375-sq-ft-12-10-10/3048073,Lowes,PenningtonFertilizer,3048073,3048073,No,2021-07-04T00:00:00,2021,7,26,Ironite Review,"My mint gardenia plant need a quick pick me up. Ironite plus solved the problem, used as directed.",organic reviews,5.97,4,0,0,0,No,"my mint gardenia plant need a quick pick me up. ironite plus solved the problem, used as directed.",7/4/2021,18,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9979815483093262,,"('', 'efficient', 'effective', 'ease of use', '')"
376,Garden,140665,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-20T00:00:00,2022,6,25,Helped A Little,"[This review was collected as part of a promotion.] I tried this product on a couple different flowers and plants as well as on health and not as healthy spots of my lawn. It did the best in the grass where the grass looked healthy but wasnt as full as it could have been. There we could see about 50% improvement even after one use. There was minimal improvement on the patchy parts of the lawn where grass was having trouble growing. I didnt notice any improvement in the spot of our lawn where a big patch of grass has managed to die with no apparent cause, but I cant really blame the product for not working there since we dont know why the grass died, just wanted to mention that it didnt help fix the problem. I didnt notice any improvement on the flowers or smaller plants in our garden with the exception of one plant that has grown taller than we normally see it. The bottle was easy to use and switch between the 3 options. The product in the bottle is yellow so you can easily see that its coming out and mixing with the water. After two uses around the yard and garden we still have enough left for a third treatment and possibly a little more than that. Even though I havent seen great results quickly from this product after using it a couple times I cant for sure say that its entirely the products fault. Maybe it will work better in my area of the world when we arent in the triple digits everyday for weeks. Or maybe it would just work better in climates that dont get this hot at all or ones where it rains on a more frequent basis. For the price I would still recommend it to a family member or friend to at least try since you get a few uses out of it. If the areas of the yard where the grass is looking better keep improving even after the bottle is empty then I would buy this product again to have on hand and use along with our normal lawn maintenance.",syndicated reviews,13.66,3,1,0,0,Yes,"[this review was collected as part of a promotion.] i tried this product on a couple different flowers and plants as well as on health and not as healthy spots of my lawn. it did the best in the grass where the grass looked healthy but wasnt as full as it could have been. there we could see about 50% improvement even after one use. there was minimal improvement on the patchy parts of the lawn where grass was having trouble growing. i didnt notice any improvement in the spot of our lawn where a big patch of grass has managed to die with no apparent cause, but i cant really blame the product for not working there since we dont know why the grass died, just wanted to mention that it didnt help fix the problem. i didnt notice any improvement on the flowers or smaller plants in our garden with the exception of one plant that has grown taller than we normally see it. the bottle was easy to use and switch between the 3 options. the product in the bottle is yellow so you can easily see that its coming out and mixing with the water. after two uses around the yard and garden we still have enough left for a third treatment and possibly a little more than that. even though i havent seen great results quickly from this product after using it a couple times i cant for sure say that its entirely the products fault. maybe it will work better in my area of the world when we arent in the triple digits everyday for weeks. or maybe it would just work better in climates that dont get this hot at all or ones where it rains on a more frequent basis. for the price i would still recommend it to a family member or friend to at least try since you get a few uses out of it. if the areas of the yard where the grass is looking better keep improving even after the bottle is empty then i would buy this product again to have on hand and use along with our normal lawn maintenance.",6/20/2022,364,,0.0,0.0,0.0,0.0,neutral,cost,efficient,effective,ease of use,0.9939860701560974,,"('cost', 'efficient', 'effective', 'ease of use', '')"
