,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use ,effectiveness,efficiency
11470,Garden,73133,8 lb. Slug and Snail Killer,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-02-08T00:00:00,2022,2,6,I applied the product just two days ago. I thought...,I applied the product just two days ago. I thought that it would be unreasonable to expect results in that length of time.  Therefore I would prefer to give it a little more time to work before comment on its performance.,organic reviews,23.97,1,0,0,0,No,i applied the product just two days ago. i thought that it would be unreasonable to expect results in that length of time.  therefore i would prefer to give it a little more time to work before comment on its performance.,2/8/22,42,,,,,
25584,Garden,141516,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-18T00:00:00,2022,6,24,I like your old mix better.,This works on slugs and snails but where is your insect one now.,syndicated reviews,23.97,3,0,0,0,No,this works on slugs and snails but where is your insect one now.,6/18/22,13,,,,,
1821,Garden,14555,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-17T00:00:00,2021,7,28,It worked very well for me....,It worked very well for me.,organic reviews,7.64,5,0,0,0,No,it worked very well for me.,7/17/21,6,,,,,
10591,Garden,72183,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-01-12T00:00:00,2022,1,2,Does not cover the square footage posted on the box...,Does not cover the square footage posted on the box plus 1/4 of the box is kind of a power instead of granules.,organic reviews,7.97,3,0,0,1,No,does not cover the square footage posted on the box plus 1/4 of the box is kind of a power instead of granules.,1/12/22,23,,,,,
9355,Garden,70052,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-12-27T00:00:00,2021,12,52,Malo,No sirve,organic reviews,11.96,1,0,0,0,No,no sirve,12/27/21,2,,,,,
19975,Garden,131559,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-25T00:00:00,2022,5,21,It worked quickly and effectively...,It worked quickly and effectively,organic reviews,7.97,5,0,0,0,No,it worked quickly and effectively,5/25/22,5,,,,,
814,Garden,5392,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-04T00:00:00,2021,6,22,Did it job it rain still no slugs,Best snail bait I had them bad around my strawberries,organic reviews,11.96,5,0,0,0,No,best snail bait i had them bad around my strawberries,6/4/21,10,,,,,
25513,Garden,141445,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-19T00:00:00,2022,6,24,it really works thank you...,it really works thank you,organic reviews,7.97,5,0,0,0,No,it really works thank you,6/19/22,5,,,,,
24288,Garden,140218,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-23T00:00:00,2022,6,25,Gone,I love this stuff!! Works great!,organic reviews,25.98,5,0,0,0,No,i love this stuff!! works great!,6/23/22,6,,,,,
6935,Garden,66795,Corry’s Slug & Snail Killer 3.5lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-3-5-lbs/38441939?selected=true,Walmart,Corrys,38441939,38441939,No,2021-07-28T00:00:00,2021,7,30,works like a charm,"[This review was collected as part of a promotion.] This stuff was great. I do t have many slugs to control, but it also worked on the earwigs I had hanging around. I actually purchased a second bag!",organic reviews,12.88,5,0,0,0,Yes,"[this review was collected as part of a promotion.] this stuff was great. i do t have many slugs to control, but it also worked on the earwigs i had hanging around. i actually purchased a second bag!",7/28/21,38,,,,,
1795,Garden,14355,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-01T00:00:00,2021,6,22,"seems to help, not sure though...","seems to help, not sure though",organic reviews,7.64,4,0,0,0,No,"seems to help, not sure though",6/1/21,6,,,,,
13049,Garden,77088,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-15T00:00:00,2022,3,11,Surprisingly this stuff works great and slugs around my plants...,Surprisingly this stuff works great and slugs around my plants and flowers have reduced to nearly non existent,organic reviews,7.97,5,0,0,0,No,surprisingly this stuff works great and slugs around my plants and flowers have reduced to nearly non existent,3/15/22,18,,,,,
8199,Garden,68071,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-26T00:00:00,2021,6,25,"Seems good, but too soon to tell.","The application went smoothly. It was easy to mix and prepare, as well as easy to apply. Time will tell if it works as a preventative product, but I am optimistic.This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,4,0,0,0,Yes,"the application went smoothly. it was easy to mix and prepare, as well as easy to apply. time will tell if it works as a preventative product, but i am optimistic.this review was collected as part of a promotion, and the opinions are my own.",6/26/21,45,,,,,
815,Garden,5393,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-09-23T00:00:00,2021,9,38,Bye! Bye! Slugs and Snail,"Have used for years--with my no-till mulched garden, some wet years, became haven for these nasty critters-- was so glad to find online -- as local store only has supply at start of season",organic reviews,11.96,5,0,0,1,No,"have used for years--with my no-till mulched garden, some wet years, became haven for these nasty critters-- was so glad to find online -- as local store only has supply at start of season",9/23/21,34,,,,,
17037,Garden,110611,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-27T00:00:00,2022,4,17,"Poor little slimey invaders, migrating into your lawn, chewing it...","Poor little slimey invaders, migrating into your lawn, chewing it up and creating dirty brown patch holes everywhere. If this product does its job, it can make your lawn beautiful again. Dont let snails and slugs destroy your beautiful garden.",organic reviews,7.97,5,0,0,0,No,"poor little slimey invaders, migrating into your lawn, chewing it up and creating dirty brown patch holes everywhere. if this product does its job, it can make your lawn beautiful again. dont let snails and slugs destroy your beautiful garden.",4/27/22,40,,,,,
17043,Garden,110617,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-04T00:00:00,2022,5,18,Product was out stock...,Product was out stock,organic reviews,13.97,1,0,0,0,No,product was out stock,5/4/22,4,,,,,
1824,Garden,14581,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/t/203636415,Homedepot,Corrys,203636415,203636436,Yes,2021-06-09T00:00:00,2021,6,23,Took care of my pests...,Took care of my pests,organic reviews,22.98,5,0,0,0,No,took care of my pests,6/9/21,5,,,,,
19996,Garden,131586,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-25T00:00:00,2022,5,21,Pretty Decent product snails are declining rapidly...,Pretty Decent product snails are declining rapidly,organic reviews,13.97,5,0,0,0,No,pretty decent product snails are declining rapidly,5/25/22,7,,,,,
17051,Garden,110625,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-27T00:00:00,2022,4,17,Perfect for demolishing snails...,Perfect for demolishing snails,organic reviews,13.97,5,0,0,0,No,perfect for demolishing snails,4/27/22,4,,,,,
25597,Garden,141529,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-09T00:00:00,2022,6,23,Worked to keep slugs away.  The box design could...,Worked to keep slugs away.  The box design could be better since the hole for pouring out the pellets leaves a lot to be desired.,organic reviews,23.97,4,0,0,0,No,worked to keep slugs away.  the box design could be better since the hole for pouring out the pellets leaves a lot to be desired.,6/9/22,26,,,,,
25561,Garden,141493,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-01T00:00:00,2022,6,22,"this is a great product, however it will draw Rats...","this is a great product, however it will draw Rats",organic reviews,13.97,4,0,0,0,No,"this is a great product, however it will draw rats",6/1/22,10,,,,,
1798,Garden,14386,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-09-21T00:00:00,2021,9,38,Worked great.  No more issues after using....,Worked great.  No more issues after using.,organic reviews,7.64,5,0,0,0,No,worked great.  no more issues after using.,9/21/21,8,,,,,
13800,Garden,79017,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-04-03T00:00:00,2022,4,13,No more ! Great product,I used this product to get rid of slugs. Works great!,organic reviews,12.46,5,0,0,0,No,i used this product to get rid of slugs. works great!,4/3/22,11,,,,,
14364,Garden,80168,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-05T00:00:00,2022,4,14,Easy to use.,Nice large package with great hand grip.,organic reviews,23.97,5,0,0,0,No,nice large package with great hand grip.,4/5/22,7,,,,,
25586,Garden,141518,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-22T00:00:00,2022,6,25,"It wasnt a fair fight really, the snails didnt have a chance - there were a lot of em too!",Snails 0 Corrys 10!,organic reviews,23.97,5,0,0,0,No,snails 0 corrys 10!,6/22/22,4,,,,,
24278,Garden,140208,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-08T00:00:00,2022,6,23,Best snail bait around,"Ive been using this for years. I believe it is the best snail bait on the market. It used to come in a sawdust like form, but is now pellets. It seems to work the same.",organic reviews,25.98,5,0,0,0,No,"ive been using this for years. i believe it is the best snail bait on the market. it used to come in a sawdust like form, but is now pellets. it seems to work the same.",6/8/22,36,,,,,
13882,Garden,79099,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-01T00:00:00,2022,4,13,Slugs,Cant see where it is working on my problem,organic reviews,7.97,2,0,0,0,No,cant see where it is working on my problem,4/1/22,9,,,,,
6934,Garden,66794,Corry’s Slug & Snail Killer 1.75lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-1-75-lbs/35610011?selected=true,Walmart,Corrys,35610011,35610011,No,2021-08-10T00:00:00,2021,8,32,Didnt get the top results as others ;(,"[This review was collected as part of a promotion.] Ok, Let me begin with the pros:1) Definitely attracted snails amoung other bugs.2) Only have to apply once every 2 1/2 + wks 3) Pet friendly Now unfortunately for the cons: 1) it attracts EVERY bug there is as if its food for them !! 2) Packaging could be a little better for the 6lb bag.",organic reviews,8.14,3,0,0,0,Yes,"[this review was collected as part of a promotion.] ok, let me begin with the pros:1) definitely attracted snails amoung other bugs.2) only have to apply once every 2 1/2 + wks 3) pet friendly now unfortunately for the cons: 1) it attracts every bug there is as if its food for them !! 2) packaging could be a little better for the 6lb bag.",8/10/21,65,,,,,
15423,Garden,100018,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-04-21T00:00:00,2022,4,16,Doesnt work.,I used this product to keep snails from crawling up my house and obviously it didnt work.,organic reviews,12.88,1,3,0,0,No,i used this product to keep snails from crawling up my house and obviously it didnt work.,4/21/22,17,,,,,
789,Garden,5295,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-19T00:00:00,2021,7,29,Kills slug and plants.,"I kills slug very well, just do not drop on your plants. It will kill plants too.",organic reviews,11.96,5,0,0,0,No,"i kills slug very well, just do not drop on your plants. it will kill plants too.",7/19/21,17,,,,,
795,Garden,5328,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-10-31T00:00:00,2021,10,43,Did the job!,"I didnt have to reapply, it got them all around my house in one application and they were everywhere.",organic reviews,11.96,5,0,0,0,No,"i didnt have to reapply, it got them all around my house in one application and they were everywhere.",10/31/21,19,,,,,
13453,Garden,78126,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-23T00:00:00,2022,3,12,Havent seen a dead snail yet. And I know I...,Havent seen a dead snail yet. And I know I have them.spread 3/4 box through yard. I like that its pellets versus dust but doesnt seem to work.,organic reviews,7.97,1,0,0,0,No,havent seen a dead snail yet. and i know i have them.spread 3/4 box through yard. i like that its pellets versus dust but doesnt seem to work.,3/23/22,28,,,,,
25568,Garden,141500,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-02T00:00:00,2022,6,22,Gets ruined with rain or sprinkler water...,Gets ruined with rain or sprinkler water,organic reviews,13.97,1,0,0,0,No,gets ruined with rain or sprinkler water,6/2/22,7,,,,,
25543,Garden,141475,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-19T00:00:00,2022,6,24,it really works thank you...,it really works thank you,organic reviews,13.97,5,0,0,0,No,it really works thank you,6/19/22,5,,,,,
20005,Garden,131598,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-12T00:00:00,2022,5,19,It was cheaper of the two...,It was cheaper of the two,organic reviews,23.97,3,0,0,0,No,it was cheaper of the two,5/12/22,6,,,,,
782,Garden,5271,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-11-24T00:00:00,2021,11,47,ok,ok,organic reviews,11.96,4,0,0,0,No,ok,11/24/21,1,,,,,
19976,Garden,131560,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-19T00:00:00,2022,5,20,It helps get rid of snails. It also helps the...,It helps get rid of snails. It also helps the plants stay alive.,organic reviews,7.97,5,0,0,0,No,it helps get rid of snails. it also helps the plants stay alive.,5/19/22,13,,,,,
17054,Garden,110628,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-05T00:00:00,2022,5,18,Hosta leaves have not been chewed!,"Easy to use product and this box has enough to last through the season.  I purchased it to help prevent slugs from chewing my hosta leaves.  So far, so good!",organic reviews,23.97,5,0,0,0,No,"easy to use product and this box has enough to last through the season.  i purchased it to help prevent slugs from chewing my hosta leaves.  so far, so good!",5/5/22,32,,,,,
12736,Garden,76012,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-03-12T00:00:00,2022,3,10,"How xN YOU RATE SNAIL REPELLANT other than to say, it works",Reusing product because it works and is biologically safe to humans and plants,organic reviews,12.46,5,0,0,0,No,reusing product because it works and is biologically safe to humans and plants,3/12/22,13,,,,,
778,Garden,5256,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-10-09T00:00:00,2021,10,40,Works great,Works great,organic reviews,11.96,5,0,0,0,No,works great,10/9/21,2,,,,,
14361,Garden,80165,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-05T00:00:00,2022,4,14,Easy to use.,Nice large package with great hand grip.,organic reviews,13.97,5,0,0,0,No,nice large package with great hand grip.,4/5/22,7,,,,,
17036,Garden,110610,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-04T00:00:00,2022,5,18,I have the excellent rating because its work for and...,I have the excellent rating because its work for and have been using it for is at 5years,organic reviews,7.97,5,0,0,0,No,i have the excellent rating because its work for and have been using it for is at 5years,5/4/22,18,,,,,
785,Garden,5284,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-05T00:00:00,2021,8,31,Sad,Didnt kill the snail,organic reviews,11.96,1,0,0,0,No,didnt kill the snail,8/5/21,4,,,,,
18752,Garden,130149,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-17T00:00:00,2022,5,20,Seeing results,I have been using for several weeks. Snails and slugs almost all gone.,organic reviews,12.46,5,0,0,0,No,i have been using for several weeks. snails and slugs almost all gone.,5/17/22,13,,,,,
1799,Garden,14397,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-11T00:00:00,2021,6,23,Does the job well! No new holes in my hosta...,Does the job well! No new holes in my hosta leaves. The cardboard box is designed for easy application through a re-closable hole.,organic reviews,7.64,5,0,0,0,No,does the job well! no new holes in my hosta leaves. the cardboard box is designed for easy application through a re-closable hole.,6/11/21,23,,,,,
24265,Garden,140195,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-16T00:00:00,2022,6,24,It works.,"I beat the slugs this year. I put it down early Spring then stayed on schedule. Its June, so far so good.",organic reviews,25.98,5,0,0,0,No,"i beat the slugs this year. i put it down early spring then stayed on schedule. its june, so far so good.",6/16/22,22,,,,,
10595,Garden,72187,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-01-30T00:00:00,2022,1,4,Reliable/easy to spread and does the job.....,Reliable/easy to spread and does the job..,organic reviews,23.97,4,0,0,0,No,reliable/easy to spread and does the job..,1/30/22,7,,,,,
10596,Garden,72188,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-01-06T00:00:00,2022,1,1,This product really works....,This product really works.,organic reviews,23.97,4,0,0,0,No,this product really works.,1/6/22,4,,,,,
25519,Garden,141451,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-23T00:00:00,2022,6,25,same as above,packages are way too small and way too expensive,organic reviews,7.97,5,0,0,0,No,packages are way too small and way too expensive,6/23/22,9,,,,,
24269,Garden,140199,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-24T00:00:00,2022,6,25,I dont eat it - the slugs do,"I thought was strange that I was asked about ""the flavor."" I have no idea, I feed it to the slugs. It works and if youve spent time and money planting a garden, you should invest in slug bait to make sure your work isnt destroyed.",organic reviews,25.98,5,0,0,0,No,"i thought was strange that i was asked about ""the flavor."" i have no idea, i feed it to the slugs. it works and if youve spent time and money planting a garden, you should invest in slug bait to make sure your work isnt destroyed.",6/24/22,46,,,,,
786,Garden,5285,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-06T00:00:00,2021,7,27,Snail no more !!!,This is the first summer I have used anything for snails. Last summer was horrible. After I saw the first snail this summer I put this out according to directions and have not saw another snail. The directions say repeat every 3 weeks so Im getting ready to do it a second time. Definitely a good product!!!! Will always use !! Easy to use. No mess,organic reviews,11.96,5,0,0,0,No,this is the first summer i have used anything for snails. last summer was horrible. after i saw the first snail this summer i put this out according to directions and have not saw another snail. the directions say repeat every 3 weeks so im getting ready to do it a second time. definitely a good product!!!! will always use !! easy to use. no mess,7/6/21,66,,,,,
1815,Garden,14492,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-11-01T00:00:00,2021,11,44,We have not had any slug problem since using the...,We have not had any slug problem since using the Corys Slug and Snail Killer.  Im quite sure we will need to do another application every so often.,organic reviews,7.64,5,0,0,0,No,we have not had any slug problem since using the corys slug and snail killer.  im quite sure we will need to do another application every so often.,11/1/21,29,,,,,
16434,Garden,110008,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2022-05-03T00:00:00,2022,5,18,Efectivo para eliminar babosas,Las babosas mueren con el,organic reviews,7.76,5,0,0,0,No,las babosas mueren con el,5/3/22,5,,,,,
1816,Garden,14493,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-10T00:00:00,2021,6,23,This snail bait is very effective. Dont let the active...,This snail bait is very effective. Dont let the active ingredient name bother you. The Meth part is simply a methyl group that is attached to the aldehyde and makes it toxic to slugs. Like Methyl alcohol is poisonous. My only complaint is that it is too expensive. In CA they sell the same product for less than 1/2 the price here in the NE. Still trying to devise a container that will keep the bait dry for a longer time so I dont use up a box so quickly.,organic reviews,7.64,3,0,0,0,No,this snail bait is very effective. dont let the active ingredient name bother you. the meth part is simply a methyl group that is attached to the aldehyde and makes it toxic to slugs. like methyl alcohol is poisonous. my only complaint is that it is too expensive. in ca they sell the same product for less than 1/2 the price here in the ne. still trying to devise a container that will keep the bait dry for a longer time so i dont use up a box so quickly.,6/10/21,90,,,,,
25552,Garden,141484,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Great protect used to take care of the snails...,Great protect used to take care of the snails,organic reviews,13.97,5,0,0,0,No,great protect used to take care of the snails,6/22/22,9,,,,,
1829,Garden,14633,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-03T00:00:00,2021,6,22,Works every time. It is the best slug and snail...,Works every time. It is the best slug and snail control.,organic reviews,7.64,5,0,0,0,No,works every time. it is the best slug and snail control.,6/3/21,11,,,,,
25560,Garden,141492,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-08T00:00:00,2022,6,23,Works great!,"Snails and slugs constantly try to eat my flowers, these pellets work like a charm!",syndicated reviews,13.97,5,0,0,0,No,"snails and slugs constantly try to eat my flowers, these pellets work like a charm!",6/8/22,15,,,,,
811,Garden,5377,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-08T00:00:00,2021,8,31,Works works works,My town house was cover w snails everywhere. One box and they are completely gone!!!,organic reviews,11.96,5,0,0,0,No,my town house was cover w snails everywhere. one box and they are completely gone!!!,8/8/21,15,,,,,
19970,Garden,131553,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-12T00:00:00,2022,5,19,Consumer,Great product. Worked for me.,organic reviews,7.97,5,0,0,0,No,great product. worked for me.,5/12/22,5,,,,,
25520,Garden,141452,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-12T00:00:00,2022,6,23,used for a month,did not work at all made it worst looks like they ate it and multiplied,organic reviews,7.97,1,0,0,0,No,did not work at all made it worst looks like they ate it and multiplied,6/12/22,15,,,,,
1806,Garden,14452,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-11T00:00:00,2021,7,27,"Even after three, yes three applications spread out in 7...","Even after three, yes three applications spread out in 7 to 10 day intervals the snails are still feasting on my flowering plants.  I have tried to the best of my ability to follow the directions and the only things I cannot control are the heavy rains and lack to snails passing away.  Maybe I will try d-earth next time.",organic reviews,7.64,1,0,0,0,No,"even after three, yes three applications spread out in 7 to 10 day intervals the snails are still feasting on my flowering plants.  i have tried to the best of my ability to follow the directions and the only things i cannot control are the heavy rains and lack to snails passing away.  maybe i will try d-earth next time.",7/11/21,62,,,,,
28162,Garden,150074,Corry’s Slug & Snail Killer 6lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-6-lbs/34153434?selected=true,Walmart,Corrys,34153434,34153434,No,2022-06-08T00:00:00,2022,6,23,Works great!,"Snails and slugs constantly try to eat my flowers, these pellets work like a charm!",syndicated reviews,26,5,0,0,0,No,"snails and slugs constantly try to eat my flowers, these pellets work like a charm!",6/8/22,15,,,,,
797,Garden,5337,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-24T00:00:00,2021,6,25,Keeps slugs at bay,Valuable for protecting seedlings and slug-prone plants like hostas.,organic reviews,11.96,4,0,0,0,No,valuable for protecting seedlings and slug-prone plants like hostas.,6/24/21,9,,,,,
25583,Garden,141515,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-15T00:00:00,2022,6,24,"Unfortunately, this product did not work for me. The next...","Unfortunately, this product did not work for me. The next morning I could see the slimy slug trails right through the product, and my marigolds are still being eaten.",organic reviews,23.97,1,0,0,0,No,"unfortunately, this product did not work for me. the next morning i could see the slimy slug trails right through the product, and my marigolds are still being eaten.",6/15/22,29,,,,,
19994,Garden,131583,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-13T00:00:00,2022,5,19,Effective,Easy to use.  Effective,organic reviews,13.97,5,0,0,0,No,easy to use.  effective,5/13/22,5,,,,,
17046,Garden,110620,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-04T00:00:00,2022,5,18,I have the excellent rating because its work for and...,I have the excellent rating because its work for and have been using it for is at 5years,organic reviews,13.97,5,0,0,0,No,i have the excellent rating because its work for and have been using it for is at 5years,5/4/22,18,,,,,
13884,Garden,79101,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-01T00:00:00,2022,4,13,"Ive been using this for years, and it helps save...","Ive been using this for years, and it helps save my seedlings from mass destruction by slugs and snails, without pesticides.",organic reviews,7.97,5,0,0,0,No,"ive been using this for years, and it helps save my seedlings from mass destruction by slugs and snails, without pesticides.",4/1/22,21,,,,,
