,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
301,Garden,2810,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-27T00:00:00,2021,6,25,Not Pet Safe-Inaccurate Description,Description not accurate. Not pet safe after application.,organic reviews,14.47,1,0,0,0,No,description not accurate. not pet safe after application.,6/27/2021,8,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
302,Garden,2811,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-04T00:00:00,2021,8,31,Great product,This is the first product we have use that actually gets rid of the red ants.,organic reviews,14.47,5,0,0,0,No,this is the first product we have use that actually gets rid of the red ants.,8/4/2021,16,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
303,Garden,2812,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-11T00:00:00,2021,8,32,Did not work,Did not appear to work for the ants in our house or outside in Washington state. I did not see any ants carrying it away.,organic reviews,14.47,1,0,0,0,No,did not appear to work for the ants in our house or outside in washington state. i did not see any ants carrying it away.,8/11/2021,25,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
304,Garden,2813,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-09-20T00:00:00,2021,9,38,worked perfectly,"Had an issue with big ants coming into the house. Have multiple doors and my downstairs level is half below ground. I walked around the outside of my house spreading the granules near each doorway and the windows which are ground level. I used about a third of the container. Within a few days, the ant problem was gone. It has been 2 months with no recurrence. Very pleased with this product.",organic reviews,14.47,5,0,0,0,No,"had an issue with big ants coming into the house. have multiple doors and my downstairs level is half below ground. i walked around the outside of my house spreading the granules near each doorway and the windows which are ground level. i used about a third of the container. within a few days, the ant problem was gone. it has been 2 months with no recurrence. very pleased with this product.",9/20/2021,72,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
305,Garden,2816,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-01T00:00:00,2021,7,26,"Works great, ants disappeared quickly","Works pretty good.. After applied this, and ants would be disappear next day, very quick. But need to reapply it every few months when the ants appear again.",organic reviews,14.47,5,0,0,0,No,"works pretty good.. after applied this, and ants would be disappear next day, very quick. but need to reapply it every few months when the ants appear again.",7/1/2021,28,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
306,Garden,2818,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-10-03T00:00:00,2021,10,39,Really works,This is really good around your house or just do your whole yard . It definitely works like it says.,organic reviews,14.47,5,0,0,0,No,this is really good around your house or just do your whole yard . it definitely works like it says.,10/3/2021,20,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
307,Garden,2828,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-18T00:00:00,2021,7,28,Ants love it,"Because I have a dog that will eat anything. I put it down in a corner where ants were traveling and could be blocked off. No sooner was it down then an ant had it in mouth and traveling and a line of ants coming towards it. I have used this before and it took care of ant issues. I am assuming it will work, but sure that ants love it. It is now three and half days later and I have been one hundred percent ant free for three days",organic reviews,14.47,5,0,0,0,No,"because i have a dog that will eat anything. i put it down in a corner where ants were traveling and could be blocked off. no sooner was it down then an ant had it in mouth and traveling and a line of ants coming towards it. i have used this before and it took care of ant issues. i am assuming it will work, but sure that ants love it. it is now three and half days later and i have been one hundred percent ant free for three days",7/18/2021,91,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
308,Garden,2833,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-20T00:00:00,2021,6,24,It works!!!,I like the way it worked rapidly.,organic reviews,14.47,5,0,0,0,No,i like the way it worked rapidly.,6/20/2021,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
309,Garden,2834,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-08T00:00:00,2021,6,23,Worked great.,Poured it on some ant hills and they were all dead and gone within a couple days.,organic reviews,14.47,5,0,0,0,No,poured it on some ant hills and they were all dead and gone within a couple days.,6/8/2021,17,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
310,Garden,2843,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-11T00:00:00,2021,6,23,This stuff really works,"Short and sweet - it does what it advertised to do, kill ants. Got rid of two large ant colonies in less than 1 week.",organic reviews,14.47,5,0,0,0,No,"short and sweet - it does what it advertised to do, kill ants. got rid of two large ant colonies in less than 1 week.",6/11/2021,25,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
311,Garden,2846,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-26T00:00:00,2021,6,25,So happy to have found this,"Finally, a product that actually kills the ants on my paver patio.",organic reviews,14.47,5,0,0,0,No,"finally, a product that actually kills the ants on my paver patio.",6/26/2021,12,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
312,Garden,2855,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-27T00:00:00,2021,7,30,Best ant killer ever!!,This is the best ant killer I have found. You just sprinkle a little where you see ants (outside) and watch them carry pellets back to nest. Didnt see any the next day! Dont use a lot of product- you would be wasting it. Doesnt take much at all.,organic reviews,14.47,5,0,0,0,No,this is the best ant killer i have found. you just sprinkle a little where you see ants (outside) and watch them carry pellets back to nest. didnt see any the next day! dont use a lot of product- you would be wasting it. doesnt take much at all.,7/27/2021,49,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
313,Garden,2857,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-18T00:00:00,2021,6,24,"You have ants, YOU NEED THIS!","My home was infested with ants. Kitchen, bathroom, dining room. Even in my bed!I must have been killing 100 a day. Got Amdro Ant Block yesterday. Sprinkled around outside the house and tossed some on the kitchen counter around the sink and in the bathroom. 12 hours later. NOT A ONE! This stuff is amazing. If I could give it 10 stars, Id give it an 11You need this if you have an infestation like I did.Thank you Amdro!",organic reviews,14.47,5,0,0,1,No,"my home was infested with ants. kitchen, bathroom, dining room. even in my bed!i must have been killing 100 a day. got amdro ant block yesterday. sprinkled around outside the house and tossed some on the kitchen counter around the sink and in the bathroom. 12 hours later. not a one! this stuff is amazing. if i could give it 10 stars, id give it an 11you need this if you have an infestation like i did.thank you amdro!",6/18/2021,79,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
314,Garden,2858,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-29T00:00:00,2021,6,26,Worked perfectly for me...,Worked great. The ants stopped immediately,organic reviews,14.47,5,0,0,0,No,worked great. the ants stopped immediately,6/29/2021,6,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
315,Garden,2859,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-24T00:00:00,2021,8,34,Extremely effective,Bought a small building.. used it once inside and out and it got rid of quite an expansive multiple area nest,organic reviews,14.47,5,0,0,0,No,bought a small building.. used it once inside and out and it got rid of quite an expansive multiple area nest,8/24/2021,21,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
316,Garden,2862,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-11-18T00:00:00,2021,11,46,Ant control,Ant control,organic reviews,14.47,5,0,0,0,No,ant control,11/18/2021,2,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
317,Garden,2863,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-10-27T00:00:00,2021,10,43,Best Ant Blocker !,I love this Ant Blocker ! After spreading generously around the mound in just a day all the ants were gone and after trying other brands with very poor success I was very pleased to have found a product that works. And fast !!,organic reviews,14.47,5,0,0,0,No,i love this ant blocker ! after spreading generously around the mound in just a day all the ants were gone and after trying other brands with very poor success i was very pleased to have found a product that works. and fast !!,10/27/2021,44,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
318,Garden,2873,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-01T00:00:00,2021,7,26,Amazing product,"This product is amazing. I poured one container all around the house and the next day the ants was out of my house totally, not even one was in the kitchen. I highly recommend to anyone who have ant problems.",organic reviews,14.47,5,0,0,0,No,"this product is amazing. i poured one container all around the house and the next day the ants was out of my house totally, not even one was in the kitchen. i highly recommend to anyone who have ant problems.",7/1/2021,40,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
319,Garden,2875,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-25T00:00:00,2021,7,29,Best ant liller ever!,This works within one day.,organic reviews,14.47,5,0,0,0,No,this works within one day.,7/25/2021,5,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
320,Garden,2879,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-20T00:00:00,2021,6,24,Easy to use,Easy to usr,organic reviews,14.47,3,0,0,0,No,easy to usr,6/20/2021,3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
321,Garden,2885,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-17T00:00:00,2021,8,33,Gone In a few days.,No brainer. Feed the ants to feed the queen and poof they disappear in no time. My patio was crawling with carpenter ants and not anymore. Great product.,organic reviews,14.47,5,0,0,0,No,no brainer. feed the ants to feed the queen and poof they disappear in no time. my patio was crawling with carpenter ants and not anymore. great product.,8/17/2021,28,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
322,Garden,2889,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-10-27T00:00:00,2021,10,43,Good bye ants,Very easy to use. Worked quickly,organic reviews,14.47,5,0,0,0,No,very easy to use. worked quickly,10/27/2021,6,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
323,Garden,2895,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-09-08T00:00:00,2021,9,36,It Works!,"I waited a while before I gave a review to see if it worked. I used it at the base of 10 trees that had carpenter ants. I only had to re-apply to one tree. The ants are gone. Hopefully, my trees will come back.",organic reviews,14.47,5,0,0,0,No,"i waited a while before i gave a review to see if it worked. i used it at the base of 10 trees that had carpenter ants. i only had to re-apply to one tree. the ants are gone. hopefully, my trees will come back.",9/8/2021,45,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
324,Garden,2898,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-11T00:00:00,2021,8,32,Good job,"This stuff seems to work good.Ants usually gone in several days, did have one big nest of them had the sprinkle several times but finally gone.",organic reviews,14.47,4,0,0,0,No,"this stuff seems to work good.ants usually gone in several days, did have one big nest of them had the sprinkle several times but finally gone.",8/11/2021,26,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
325,Garden,2902,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-09-26T00:00:00,2021,9,38,Works as advertised,"I spread a 2ft wide barrier around back deck, carpenter ants disappeared in a few days",organic reviews,14.47,5,0,0,0,No,"i spread a 2ft wide barrier around back deck, carpenter ants disappeared in a few days",9/26/2021,16,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
326,Garden,2911,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-10-10T00:00:00,2021,10,40,"Man, this stuff works fantastic.","We actually had ants coming into our home (MFG home). And these were no normal ants but friggin FIRE ANTS !!!!!!!They were becoming epidemic, coming out of switchplate covers etc. One morning I was sitting here at my computer and my foot started hurting and I looked down and saw literally 100s of fire ants !!!....I said this is enough, its war time.....I started looking around and found these granules and also some small ant bait/traps also Amdro....I first put the little traps down in a few places we saw ants and they converged on it. Then I used some small wter bottle caps to put some granules in and placed them around where our pets couldnt get them.In a matter of days we have seen NO ANTS of any kind, even roaches which we also had. No bugs anywhere !!!!And were near Houston, where there are millions of them. These products ridded our ant and roach problem in less than a week",organic reviews,14.47,5,0,0,0,No,"we actually had ants coming into our home (mfg home). and these were no normal ants but friggin fire ants !!!!!!!they were becoming epidemic, coming out of switchplate covers etc. one morning i was sitting here at my computer and my foot started hurting and i looked down and saw literally 100s of fire ants !!!....i said this is enough, its war time.....i started looking around and found these granules and also some small ant bait/traps also amdro....i first put the little traps down in a few places we saw ants and they converged on it. then i used some small wter bottle caps to put some granules in and placed them around where our pets couldnt get them.in a matter of days we have seen no ants of any kind, even roaches which we also had. no bugs anywhere !!!!and were near houston, where there are millions of them. these products ridded our ant and roach problem in less than a week",10/10/2021,163,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
327,Garden,2913,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-25T00:00:00,2021,7,29,Completely ineffective,"Spread along the foundation of house and around ant mounts, ants didnt even pay attention to the pellets. Completely ineffective product. Also cant return which is BS!",organic reviews,14.47,1,0,0,0,No,"spread along the foundation of house and around ant mounts, ants didnt even pay attention to the pellets. completely ineffective product. also cant return which is bs!",7/25/2021,27,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
328,Garden,2915,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-18T00:00:00,2021,8,33,The only thing that worked.,"I had ants EVERYWHERE, and within 3 days they were all gone.",organic reviews,14.47,5,0,0,0,No,"i had ants everywhere, and within 3 days they were all gone.",8/18/2021,12,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
329,Garden,2924,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-17T00:00:00,2021,7,28,The best for ant removal,"This isnt just a deterrant, it eliminates ants. They carry it back to the nest and kill the colony. We bought thWe always pay the extra to get the right product on the first try! Just make sure you put it out on a day that no rain is expected for a couple days. If it gets washed away before it sets out for 3 days, you should put it out again.",organic reviews,14.47,5,0,0,0,No,"this isnt just a deterrant, it eliminates ants. they carry it back to the nest and kill the colony. we bought thwe always pay the extra to get the right product on the first try! just make sure you put it out on a day that no rain is expected for a couple days. if it gets washed away before it sets out for 3 days, you should put it out again.",7/17/2021,72,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
330,Garden,2926,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-20T00:00:00,2021,7,29,Works somewhat,I do not have as many ants. But still have ants,organic reviews,14.47,3,0,0,0,No,i do not have as many ants. but still have ants,7/20/2021,11,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
331,Garden,2927,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-11-07T00:00:00,2021,11,44,Half Full,The jar is a pretty nice size jar but it is barely half full. Why make the jar so big if you are only using half the space. To me it seems like lots was missing. I have just started using this but hopeful as a firend told me this stuff was the best. Fingers crossed he is right.,organic reviews,14.47,3,0,0,1,No,the jar is a pretty nice size jar but it is barely half full. why make the jar so big if you are only using half the space. to me it seems like lots was missing. i have just started using this but hopeful as a firend told me this stuff was the best. fingers crossed he is right.,11/7/2021,59,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
332,Garden,2933,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-26T00:00:00,2021,6,25,Ants be GONE,Live in an earth contact home with ants. Encircled the house with this product. 2 weeks later virtually zero ants.AMDRO knows their business.,organic reviews,14.47,5,0,0,0,No,live in an earth contact home with ants. encircled the house with this product. 2 weeks later virtually zero ants.amdro knows their business.,6/26/2021,23,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
333,Garden,2934,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-07T00:00:00,2021,8,31,This stuff is no joke!,"I wish I had pictures of the ant massacre but I waited too long to review. This stuff completely eliminated our ant problem. We just bought a new house and we noticed these huge carpenter ants walking all over our kitchen sink and floors. We applied a few sprinkles of this on the side of the house close to our kitchen window and garage. I kid you not, this stuff worked in one day and I have a lot left over yet . Im extremely happy with the product and definitely recommend.",organic reviews,14.47,5,0,0,0,No,"i wish i had pictures of the ant massacre but i waited too long to review. this stuff completely eliminated our ant problem. we just bought a new house and we noticed these huge carpenter ants walking all over our kitchen sink and floors. we applied a few sprinkles of this on the side of the house close to our kitchen window and garage. i kid you not, this stuff worked in one day and i have a lot left over yet . im extremely happy with the product and definitely recommend.",8/7/2021,92,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
334,Garden,2936,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-07T00:00:00,2021,7,27,Easy to use,Keeps the bugs away,organic reviews,14.47,4,0,0,0,No,keeps the bugs away,7/7/2021,4,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
335,Garden,2951,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-09-28T00:00:00,2021,9,39,Works,Got rid of ants,organic reviews,14.47,5,0,0,0,No,got rid of ants,9/28/2021,4,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
336,Garden,2952,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-11-18T00:00:00,2021,11,46,It works!,"This is the best product I have ever used for ants. Works within 24 hours. Sit and watch the ant carry it in the hole, and the next day no ants of hole!",organic reviews,14.47,5,0,0,0,No,"this is the best product i have ever used for ants. works within 24 hours. sit and watch the ant carry it in the hole, and the next day no ants of hole!",11/18/2021,33,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
337,Garden,2957,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-17T00:00:00,2021,7,28,Buy this it works excellent,This product works. I live in a state Forrest and every year get assaulted by black carpenter  ants. One application of this product around the perimeter of my house and the ants are just gone !,organic reviews,14.47,5,0,0,0,No,this product works. i live in a state forrest and every year get assaulted by black carpenter  ants. one application of this product around the perimeter of my house and the ants are just gone !,7/17/2021,37,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
338,Garden,2975,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-11T00:00:00,2021,6,23,It works!,"This has totally impressed me with the decrease in ants in Florida, where ants, come to retire.",organic reviews,14.47,5,0,0,0,No,"this has totally impressed me with the decrease in ants in florida, where ants, come to retire.",6/11/2021,17,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
339,Garden,2987,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-08T00:00:00,2021,7,27,tried alot of ideas,manu tricks listed online but this product actually worked,organic reviews,14.47,5,0,0,0,No,manu tricks listed online but this product actually worked,7/8/2021,9,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
340,Garden,2989,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-05T00:00:00,2021,7,27,Works well!!,Superior for getting rid of ants.,organic reviews,14.47,5,0,0,0,No,superior for getting rid of ants.,7/5/2021,6,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
341,Garden,2990,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-11T00:00:00,2021,8,32,Product works.,This product worked. No more carpenter ants.,organic reviews,14.47,5,0,0,0,No,this product worked. no more carpenter ants.,8/11/2021,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
342,Garden,2992,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-03T00:00:00,2021,7,26,This Works!,So easy to use - I sprinkled this onto my anthills and the ants were gone the next day. It has been a week and the ants have not returned.,organic reviews,14.47,5,0,0,0,No,so easy to use - i sprinkled this onto my anthills and the ants were gone the next day. it has been a week and the ants have not returned.,7/3/2021,30,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
343,Garden,2993,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-07-12T00:00:00,2021,7,28,Sure fire way to nail carpenter ants,See the scout carpenter ants and spread around perimeter stones and before long no more ants. Usually spread 2 times per spring and summer. Spread at base of trees as well.,organic reviews,14.47,5,0,0,0,No,see the scout carpenter ants and spread around perimeter stones and before long no more ants. usually spread 2 times per spring and summer. spread at base of trees as well.,7/12/2021,31,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
344,Garden,2997,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-10-27T00:00:00,2021,10,43,Kills ants.....eventually.,Took a while to kill the ants but we had a colony that was moving our house to a new neighborhood. I used diatomaceous earth to keep them off the counters in the kitchen and reroute a little but eventually they did take the bait and Ive not seen any in a week.,organic reviews,14.47,5,0,0,0,No,took a while to kill the ants but we had a colony that was moving our house to a new neighborhood. i used diatomaceous earth to keep them off the counters in the kitchen and reroute a little but eventually they did take the bait and ive not seen any in a week.,10/27/2021,53,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
345,Garden,2999,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-06-06T00:00:00,2021,6,22,This stuff really works. Well worth the money.,"I hesitated to buy this because our ants are really small, so I wasnt sure they would try to take this bait. I was absolutely amazed! As soon as it hit the ground they started carrying the smaller pieces away. I was amused at some of the other reviews talking about feeding frenzies, but its true, they went crazy for the stuff. Its been a couple days now and I hardly see an ant anywhere.",organic reviews,14.47,5,0,0,0,No,"i hesitated to buy this because our ants are really small, so i wasnt sure they would try to take this bait. i was absolutely amazed! as soon as it hit the ground they started carrying the smaller pieces away. i was amused at some of the other reviews talking about feeding frenzies, but its true, they went crazy for the stuff. its been a couple days now and i hardly see an ant anywhere.",6/6/2021,75,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
346,Garden,3004,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-09-24T00:00:00,2021,9,38,Works well easy to spread,Got a hold of my ant issue now my kids and dogs can enjoy the yard,organic reviews,14.47,4,0,0,0,No,got a hold of my ant issue now my kids and dogs can enjoy the yard,9/24/2021,16,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
347,Garden,3007,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-10-25T00:00:00,2021,10,43,Hell yes!,Fire ants are a plague on everything and everybody. Especially they cause little paws agony. Kill those suckers in no time with Ambro. Its pretty badass.,organic reviews,14.47,5,0,0,1,No,fire ants are a plague on everything and everybody. especially they cause little paws agony. kill those suckers in no time with ambro. its pretty badass.,10/25/2021,26,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
