,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
296,Garden,67546,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-08-03 0:00:00,2021,8,31,use something else,"worst potting soil ever, nothing but sticks and chucks of wood and bark",organic reviews,9.97,1,0,0,0,No,"worst potting soil ever, nothing but sticks and chucks of wood and bark",2021-08-03,,0.0,0.0,0.0,0.0,negative,,,,,0.5315811038017273,"('', '', '', '', 'other')",other
297,Garden,74204,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-23 0:00:00,2022,2,8,Quality soil at a competitive price,"I liked the texture of Expert Gardener potting mix. Im a new gardener and previously had only used potting soil from the dollartree cause I mistakenly thought dirt was dirt why am I going to spend extra, I was definitely wrong. Right away, I noticed the texture of this soil is more uniform and looks nutritious for plants compared to cheap dollartree soil. The dollartree soil had big pieces of wood throughout which wasnt good for planting seedlings. Expert gardener states that you can use for both inside and outside plants which I need. Also, Expert Gardener claims that it helps grow bigger plants with more blooms. The price was competitive and it looks like a quality product. I received product reimbursement in exchange for my honest revi...",organic reviews,11.97,5,0,0,0,No,"i liked the texture of expert gardener potting mix. im a new gardener and previously had only used potting soil from the dollartree cause i mistakenly thought dirt was dirt why am i going to spend extra, i was definitely wrong. right away, i noticed the texture of this soil is more uniform and looks nutritious for plants compared to cheap dollartree soil. the dollartree soil had big pieces of wood throughout which wasnt good for planting seedlings. expert gardener states that you can use for both inside and outside plants which i need. also, expert gardener claims that it helps grow bigger plants with more blooms. the price was competitive and it looks like a quality product. i received product reimbursement in exchange for my honest revi...",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9878959059715271,"('cost', 'efficient', 'effective', 'ease of use', '')",
298,Garden,150151,"Expert Gardener Lawn Weed Control II Granule Herbicide, Covers 5,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Lawn-Weed-Control-II-Granule-Herbicide-Covers-5-000-sq-ft/55283719?selected=true,Walmart,ExpertGardener,55283719,55283719,No,2022-06-26 0:00:00,2022,6,25,Absolutely destroyed my new lawn.,"Zero stars; I could not implore against this more strongly. After 6 months of prepping, seeding and watering, I had the best lawn in town-Better Homes",organic reviews,10.48,1,0,0,0,No,"zero stars; i could not implore against this more strongly. after 6 months of prepping, seeding and watering, i had the best lawn in town-better homes",2022-06-26,,0.0,0.0,0.0,0.0,positive,,,,,0.46556299924850464,"('', '', '', '', 'other')",other
299,Garden,74336,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Great for the price!,I was pleasantly surprised that the price of this item was affordable. The bag held a decent amount of soil as well. The product appears to be great foe plants with what I can tell from the short amount of time Ive had it. I cant wait to see how plants do going forward. I would definitely recommend this product. I received product reimbursement in exchange for my honest review.,organic reviews,3.93,5,0,0,0,No,i was pleasantly surprised that the price of this item was affordable. the bag held a decent amount of soil as well. the product appears to be great foe plants with what i can tell from the short amount of time ive had it. i cant wait to see how plants do going forward. i would definitely recommend this product. i received product reimbursement in exchange for my honest review.,2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9937560558319092,"('cost', 'efficient', 'effective', 'ease of use', '')",
300,Garden,67865,"Expert Gardener Weed & Feed Lawn Fertilizer & Weed Control, Covers 15,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Weed-Feed-Lawn-Fertilizer-Weed-Control-Covers-15-000-sq-ft/935904830?selected=true,Walmart,ExpertGardener,935904830,603561302,No,2021-08-09 0:00:00,2021,8,32,,"I dont have good results with this stuff, but it does help green the grass.....and the weeds. Certainly has no effect on crabgrass or other tough weeks.",organic reviews,38.74,1,0,0,0,No,"i dont have good results with this stuff, but it does help green the grass.....and the weeds. certainly has no effect on crabgrass or other tough weeks.",2021-08-09,,0.0,0.0,0.0,0.0,negative,,,,,0.45533308386802673,"('', '', '', '', 'other')",other
301,Garden,67689,"Expert Gardener All-Purpose Plant Food Fertilizer 12-5-7, 10 lbs.",https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Plant-Food-Fertilizer-12-5-7-10-lbs/652878366?selected=true,Walmart,ExpertGardener,652878366,515383298,No,2021-07-31 0:00:00,2021,7,30,Seems like a good fertilizer for the garden,"The Expert Gardener all purpose plant food was easy to fertilize my garden with. I have bell peppers and basil currently, as well as some banana trees that I think will thrive with this. It seems like good quality and I love that it can be zipped to reuse at another time. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,9.77,5,0,0,0,Yes,"the expert gardener all purpose plant food was easy to fertilize my garden with. i have bell peppers and basil currently, as well as some banana trees that i think will thrive with this. it seems like good quality and i love that it can be zipped to reuse at another time. this review was collected as part of a promotion, and the opinions are my own.",2021-07-31,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9960720539093018,"('', 'efficient', 'effective', 'ease of use', '')",
302,Garden,74343,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Good potting soil,I have a plant that is wilting which I decided repot it using this product. The potting mix appears to be good soil with a light texture which should absorb water well. Instructions on the bag are clear and give amounts needed for various pot sizes. Will use the rest of the bag to start my outdoor flower seeds in advance of Spring. Looking forward to seeing if my plant improves over the next few weeks. I received product reimbursement in exchange for my honest review.,organic reviews,3.93,4,0,0,0,No,i have a plant that is wilting which i decided repot it using this product. the potting mix appears to be good soil with a light texture which should absorb water well. instructions on the bag are clear and give amounts needed for various pot sizes. will use the rest of the bag to start my outdoor flower seeds in advance of spring. looking forward to seeing if my plant improves over the next few weeks. i received product reimbursement in exchange for my honest review.,2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9880320429801941,"('cost', 'efficient', 'effective', 'ease of use', '')",
303,Garden,74419,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,,"This is high quality soil. My family and I had a blast potting with this mixture. We used it for inside plants. It states that it feeds up to 6 months, so now we wait and see. So far this is a product I would recommend.I received product reimbursement in exchange for my honest review.",organic reviews,7.48,5,0,0,0,No,"this is high quality soil. my family and i had a blast potting with this mixture. we used it for inside plants. it states that it feeds up to 6 months, so now we wait and see. so far this is a product i would recommend.i received product reimbursement in exchange for my honest review.",2022-02-22,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9713062047958374,"('', 'efficient', 'effective', '', '')",
304,Garden,71065,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-12-27 0:00:00,2021,12,52,,"Ok how can I start? This is an ok Option if youre a beginner gardener and if youre in a budget, but OUTDOORS. This is a potting mix thats mainly peat moss and bark. If youre using this in Houseplants for indoors, PLEASE add more perlite to it or else your soil will stay moist for even a month and attract fingus gnats or even rot your plants. i May even reccomend you add some bark or mulch to it for outside purposes to maake it more well draining. Again if youre  a  Beginner youre just growing some herbs and pretty annual flowers in pots, its an ok option for you to use. what I dont like about this mix which is also what i dont like about pretty much most of commercial potting mixes available on the market is that it has PEAT MOSS. If yall dont know, peat moss takes Hundreds of years to form and its mined faster than it grows. Peat moss mining is responsible for wetland destruction and also the release of carbon dioxide into the Atmosphere meaning its not eco-friendly. I wish that instead of Peat moss they would use something more sustainable like coconut coir or just compost and the grinded  forest products that already hold on to moisture. Thats the only thing i say its a bad thing about this brand. The quality and price are good and if no you add more stuff to it like more bark and more fertilizer, a 1 cubic foot bag csn last you a long time. If yall complain about not ""Not Having soil"" remember that soil is a blend of organic matter like decomposed and decomposing animals, manure and plant matter and inorganic matter like clay sand and volcanic stone. Another thing I want to say about it is that the name Clearly says it all. Its a potting MIX not SOIL",organic reviews,11.97,3,0,0,0,No,"ok how can i start? this is an ok option if youre a beginner gardener and if youre in a budget, but outdoors. this is a potting mix thats mainly peat moss and bark. if youre using this in houseplants for indoors, please add more perlite to it or else your soil will stay moist for even a month and attract fingus gnats or even rot your plants. i may even reccomend you add some bark or mulch to it for outside purposes to maake it more well draining. again if youre  a  beginner youre just growing some herbs and pretty annual flowers in pots, its an ok option for you to use. what i dont like about this mix which is also what i dont like about pretty much most of commercial potting mixes available on the market is that it has peat moss. if yall dont know, peat moss takes hundreds of years to form and its mined faster than it grows. peat moss mining is responsible for wetland destruction and also the release of carbon dioxide into the atmosphere meaning its not eco-friendly. i wish that instead of peat moss they would use something more sustainable like coconut coir or just compost and the grinded  forest products that already hold on to moisture. thats the only thing i say its a bad thing about this brand. the quality and price are good and if no you add more stuff to it like more bark and more fertilizer, a 1 cubic foot bag csn last you a long time. if yall complain about not ""not having soil"" remember that soil is a blend of organic matter like decomposed and decomposing animals, manure and plant matter and inorganic matter like clay sand and volcanic stone. another thing i want to say about it is that the name clearly says it all. its a potting mix not soil",2021-12-27,,0.0,0.0,0.0,0.0,neutral,cost,,,,0.9763454794883728,"('cost', '', '', '', '')",
305,Garden,67850,"Expert Gardener Lawn Fertilizer, Plus 2% Iron, Covers 5,000 sq. ft",https://www.walmart.com//ip/Expert-Gardener-Lawn-Fertilizer-Plus-2-Iron-Covers-5-000-sq-ft/703225522?selected=true,Walmart,ExpertGardener,703225522,595641402,No,2021-06-06 0:00:00,2021,6,22,Good product,At first i was skeptical with this brand product given the fact there is more popular brands but i decided to give it a try and i am impressed this does work made my lawn look greener and healthier. I would recommend to everyone.,organic reviews,9.92,5,0,0,0,No,at first i was skeptical with this brand product given the fact there is more popular brands but i decided to give it a try and i am impressed this does work made my lawn look greener and healthier. i would recommend to everyone.,2021-06-06,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.998159646987915,"('', 'efficient', 'effective', '', '')",
306,Garden,67681,"Expert Gardener All-Purpose Plant Food Fertilizer 12-5-7, 10 lbs.",https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Plant-Food-Fertilizer-12-5-7-10-lbs/652878366?selected=true,Walmart,ExpertGardener,652878366,515383298,No,2021-07-31 0:00:00,2021,7,30,Awesome Plant Food!,"I love this plant food! My Leland trees have not been doing well so Im excited to use the plant food to help them grow. The product packaging tells you exactly when to use the plant food for each specific plant (vegetables, flowers, trees, etc.) It also lists exactly what nutrients are in the food. This review was collected as part of a promotion, and the opinions are my own",organic reviews,9.77,5,0,0,0,Yes,"i love this plant food! my leland trees have not been doing well so im excited to use the plant food to help them grow. the product packaging tells you exactly when to use the plant food for each specific plant (vegetables, flowers, trees, etc.) it also lists exactly what nutrients are in the food. this review was collected as part of a promotion, and the opinions are my own",2021-07-31,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9854044318199158,"('', 'efficient', 'effective', 'ease of use', '')",
307,Garden,67434,Expert Gardener All Purpose Fertilizer 10-10-10 Formula; 40 lb.,https://www.walmart.com//ip/Expert-Gardener-All-Purpose-Fertilizer-10-10-10-Formula-40-lb/166185332?selected=true,Walmart,ExpertGardener,166185332,166185332,No,2021-06-22 0:00:00,2021,6,25,Very good inexpensive flower bed fertilizer,I primarily use this fertilizer for my iris and daylilly flower beds over the past 2 seasons.   The plants have responded well with vigorous growth and blooms.  It is not expensive and easily applied with a hand held spreader.  I have not experienced any fertilizer burning of the foliage or leaves.,organic reviews,12.38,5,0,0,0,No,i primarily use this fertilizer for my iris and daylilly flower beds over the past 2 seasons.   the plants have responded well with vigorous growth and blooms.  it is not expensive and easily applied with a hand held spreader.  i have not experienced any fertilizer burning of the foliage or leaves.,2021-06-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9985547661781311,"('cost', 'efficient', 'effective', 'ease of use', '')",
308,Garden,67490,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112134279,No,2021-07-23 0:00:00,2021,7,29,Good inexpensive soil,"This is a good overall potting mix. I used it for a variety of hanging baskets, as a starting mix for most of my succulents and other flowers, vegetables, berries and cactus. It retained moisture pretty well, so it was a good choice for my hanging baskets since its been extremely hot this year. Its well priced compared to other brands, This review was collected as part of a promotion, and the opinions are my own.",organic reviews,3.0,5,0,0,0,Yes,"this is a good overall potting mix. i used it for a variety of hanging baskets, as a starting mix for most of my succulents and other flowers, vegetables, berries and cactus. it retained moisture pretty well, so it was a good choice for my hanging baskets since its been extremely hot this year. its well priced compared to other brands, this review was collected as part of a promotion, and the opinions are my own.",2021-07-23,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9986458420753479,"('cost', 'efficient', 'effective', 'ease of use', '')",
309,Garden,74232,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-23 0:00:00,2022,2,8,Expert Gardner is a rich looking Potting mix,I feel Expert Gardner Potting Mix is a rich looking soil brand. It is soft and seems to have added nutrients. It doesnt have any manure fragrance...just a classic DIRT smell. Its a good choice to use for your indoor plants.. : I received product reimbursement in exchange for my honest review.,organic reviews,11.97,4,0,0,0,No,i feel expert gardner potting mix is a rich looking soil brand. it is soft and seems to have added nutrients. it doesnt have any manure fragrance...just a classic dirt smell. its a good choice to use for your indoor plants.. : i received product reimbursement in exchange for my honest review.,2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,,effective,,0.9724387526512146,"('cost', '', 'effective', '', '')",
310,Garden,74407,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-23 0:00:00,2022,2,8,Versatile Product at a good price,"There are a lot of similar products out there. For the price, this is a good all around potting mix. There are a good variety of things inside - apparently formulated different depending on what state youre in (from the back packaging). I like how versatile it is.I received product reimbursement in exchange for my honest review.",organic reviews,7.48,5,0,0,0,No,"there are a lot of similar products out there. for the price, this is a good all around potting mix. there are a good variety of things inside - apparently formulated different depending on what state youre in (from the back packaging). i like how versatile it is.i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9833206534385681,"('cost', 'efficient', 'effective', '', '')",
311,Garden,67723,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 10 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-10-lbs/587336041?selected=true,Walmart,ExpertGardener,587336041,870632402,No,2021-08-05 0:00:00,2021,8,31,It works!,My lemon tree loves this feeding...looks better already !,organic reviews,9.86,5,0,0,0,No,my lemon tree loves this feeding...looks better already !,2021-08-05,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9974690079689026,"('', 'efficient', 'effective', 'ease of use', '')",
312,Garden,74445,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-24 0:00:00,2022,2,8,Initial quality seems good,"Expert Gardener potting mix is a soil and food in one, and while I have no idea yet how things will grow in it -- I just got it home today -- the soil looks to be high quality and it was easy to work with. With a money back guarantee good for a year, and Im pleased with the purchase. I received product reimbursement in exchange for my honest review.",organic reviews,7.48,5,0,0,0,No,"expert gardener potting mix is a soil and food in one, and while i have no idea yet how things will grow in it -- i just got it home today -- the soil looks to be high quality and it was easy to work with. with a money back guarantee good for a year, and im pleased with the purchase. i received product reimbursement in exchange for my honest review.",2022-02-24,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9906198978424072,"('cost', 'efficient', 'effective', 'ease of use', '')",
313,Garden,77356,"Expert Gardener Sun & Shade Grass Seed Northern Mix, for Sun to Partial Shade; 7 lb.",https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Northern-Mix-for-Sun-to-Partial-Shade-7-lb/660854953?selected=true,Walmart,ExpertGardener,660854953,660854953,Yes,2022-03-17 0:00:00,2022,3,11,not a quality mixture,Totally different product from other years. It is not a perennial grass seed. Contains a large percentage of annual ryegrass,organic reviews,14.96,1,0,0,0,No,totally different product from other years. it is not a perennial grass seed. contains a large percentage of annual ryegrass,2022-03-17,,0.0,0.0,0.0,0.0,neutral,,,,,0.6633858680725098,"('', '', '', '', 'other')",other
314,Garden,72784,"Expert Gardener Ultra Southern Lawn Fertilizer & Weed Control, Covers 5,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Ultra-Southern-Lawn-Fertilizer-Weed-Control-Covers-5-000-sq-ft/386275336?selected=true,Walmart,ExpertGardener,386275336,386275336,No,2022-01-27 0:00:00,2022,1,4,Perfect Weed and Feed for your region.,I am impressed by Expert Gardener Ultra Southern Weed and Feed. With a Money back Guarantee. So easy to pick out a product that is specifically made for my region. I hate buying weed and feed that doesnt get the job done because its just to cover all areas of the country versus being designed for area specific. Trust me you will not be disappointed and if you are they have the money back guarantee.I received product reimbursement in exchange for my honest review.,organic reviews,17.23,5,0,0,0,No,i am impressed by expert gardener ultra southern weed and feed. with a money back guarantee. so easy to pick out a product that is specifically made for my region. i hate buying weed and feed that doesnt get the job done because its just to cover all areas of the country versus being designed for area specific. trust me you will not be disappointed and if you are they have the money back guarantee.i received product reimbursement in exchange for my honest review.,2022-01-27,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9829374551773071,"('', 'efficient', 'effective', 'ease of use', '')",
315,Garden,120234,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112134279,Yes,2022-05-08 0:00:00,2022,5,18,Not potting mix,This stuff was closer to shredded top soil than it was to potting mix. In case you cant see in the picture it has mulch sized bark all through it.,organic reviews,5.98,1,0,0,0,No,this stuff was closer to shredded top soil than it was to potting mix. in case you cant see in the picture it has mulch sized bark all through it.,2022-05-08,,0.0,0.0,0.0,0.0,neutral,,,,,0.4914799630641937,"('', '', '', '', 'other')",other
316,Garden,150360,Expert Gardener Sun & Shade Grass Seed Northern Mix; 3 lb.,https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Northern-Mix-3-lb/165611032?selected=true,Walmart,ExpertGardener,165611032,660854953,Yes,2022-06-13 0:00:00,2022,6,24,Terrible gardener has 100% success with this seed,"This grass seed is great. Comes in quickly and thick. I have zero gardening skills, and this grass seed makes me look like a pro.",organic reviews,8.87,5,0,0,0,No,"this grass seed is great. comes in quickly and thick. i have zero gardening skills, and this grass seed makes me look like a pro.",2022-06-13,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9988296031951904,"('', 'efficient', 'effective', 'ease of use', '')",
317,Garden,67858,"Expert Gardener Southern Weed & Feed, Lawn Fertilizer & Weed Control, Covers 10,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Southern-Weed-Feed-Lawn-Fertilizer-Weed-Control-Covers-10-000-sq-ft/810808383?selected=true,Walmart,ExpertGardener,810808383,810808383,No,2021-07-07 0:00:00,2021,7,27,Works Great on my Yard,Used on rain forecast days. It does want it states - kills the weeds and feeds the grass that I have. A little goes a long way.,organic reviews,31.92,5,0,0,0,No,used on rain forecast days. it does want it states - kills the weeds and feeds the grass that i have. a little goes a long way.,2021-07-07,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,,0.9969540238380432,"('', 'efficient', 'effective', '', '')",
318,Garden,67524,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-08-16 0:00:00,2021,8,33,Not good value for money,This was a small bag for over $7. I went inside to get items I could not get through pickup and found a bag of the same brand at least three times larger for $5.,organic reviews,9.97,1,0,0,0,No,this was a small bag for over $7. i went inside to get items i could not get through pickup and found a bag of the same brand at least three times larger for $5.,2021-08-16,,0.0,0.0,0.0,0.0,negative,cost,,effective,,0.9701398015022278,"('cost', '', 'effective', '', '')",
319,Garden,67855,"Expert Gardener Lawn Fertilizer, Plus 2% Iron, Covers 5,000 sq. ft",https://www.walmart.com//ip/Expert-Gardener-Lawn-Fertilizer-Plus-2-Iron-Covers-5-000-sq-ft/703225522?selected=true,Walmart,ExpertGardener,703225522,595641402,No,2021-06-05 0:00:00,2021,6,22,Never Again,Product burned my grass in selected spots even though I applied it at a rate lower than what was called for on the bag.  Threw 3/4 of a bag away and will never make the mistake of trying cheap fertilizer again.,organic reviews,9.92,1,0,0,0,No,product burned my grass in selected spots even though i applied it at a rate lower than what was called for on the bag.  threw 3/4 of a bag away and will never make the mistake of trying cheap fertilizer again.,2021-06-05,,0.0,0.0,0.0,0.0,negative,cost,,,,0.9305729866027832,"('cost', '', '', '', '')",
320,Garden,70965,Expert Gardener Flower Plant Food Fertilizer 10-10-10; 3.5 lbs.,https://www.walmart.com//ip/Expert-Gardener-Flower-Plant-Food-Fertilizer-10-10-10-3-5-lbs/170461335?selected=true,Walmart,ExpertGardener,170461335,170461335,Yes,2021-12-17 0:00:00,2021,12,50,,"Killed my indoor plant, so unhappy...",organic reviews,4.92,1,0,0,0,No,"killed my indoor plant, so unhappy...",2021-12-17,,0.0,0.0,0.0,0.0,negative,,,,,0.6525965332984924,"('', '', '', '', 'other')",other
321,Garden,74229,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-23 0:00:00,2022,2,8,Plant potting mix,I added this product to some plants I had growing indoors. I liked the soil quality and moisture content. I have yet to see how it betters my plants and their blooms but it looks good so far! I received product reimbursement in exchange for my honest review.,organic reviews,11.97,5,0,0,0,No,i added this product to some plants i had growing indoors. i liked the soil quality and moisture content. i have yet to see how it betters my plants and their blooms but it looks good so far! i received product reimbursement in exchange for my honest review.,2022-02-23,,0.0,0.0,0.0,0.0,positive,,,effective,,0.8406451344490051,"('', '', 'effective', '', '')",
322,Garden,74247,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-23 0:00:00,2022,2,8,Quality potting mix,"The front of the bag was very eye-catching. I liked the pictures of the flowers on the front. The fact that it said ""Helps Grow Bigger Plants and more blooms"" appeals to me. I plan to use the potting mix with vegetable seeds that I will start indoors and transfer to the outside. I wish that the bag was filled with more potting soil, but in looking at the soil it looks like it is very high quality. I look forward to using it * I received product reimbursement in exchange for my honest review.",organic reviews,11.97,4,0,0,0,No,"the front of the bag was very eye-catching. i liked the pictures of the flowers on the front. the fact that it said ""helps grow bigger plants and more blooms"" appeals to me. i plan to use the potting mix with vegetable seeds that i will start indoors and transfer to the outside. i wish that the bag was filled with more potting soil, but in looking at the soil it looks like it is very high quality. i look forward to using it * i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.962724506855011,"('cost', 'efficient', 'effective', '', '')",
323,Garden,150364,Expert Gardener Sun & Shade Grass Seed Southern Mix; 3 lb.,https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Southern-Mix-3-lb/274168974?selected=true,Walmart,ExpertGardener,274168974,484325100,Yes,2022-06-24 0:00:00,2022,6,25,Beautiful if you water daily.,"Turned over old soil, put down new soil and planted in two areas. One was very sunny and the other was shady. Threw down very light covering of manure. Watered for 1/2 hour every day, for 6 weeks. The grass came up and looked very green. When I stopped the daily watering, it all died. Im assuming it needs cotinual watering?",organic reviews,8.87,4,0,0,0,No,"turned over old soil, put down new soil and planted in two areas. one was very sunny and the other was shady. threw down very light covering of manure. watered for 1/2 hour every day, for 6 weeks. the grass came up and looked very green. when i stopped the daily watering, it all died. im assuming it needs cotinual watering?",2022-06-24,,0.0,0.0,0.0,0.0,neutral,cost,,,,0.8582460880279541,"('cost', '', '', '', '')",
324,Garden,74422,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,Wonderful Potting Mix,"I love the Expert Potting mix for my indoor and back porch plants. The smell is pleasant and the mix is very moist. This potting mix thoroughly nourishes my plants. Best of all is the value for how much you get, I was able to use this mix in several small pots for a low price! I received product reimbursement in exchange for my honest review.",organic reviews,7.48,5,0,0,0,No,"i love the expert potting mix for my indoor and back porch plants. the smell is pleasant and the mix is very moist. this potting mix thoroughly nourishes my plants. best of all is the value for how much you get, i was able to use this mix in several small pots for a low price! i received product reimbursement in exchange for my honest review.",2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9986148476600647,"('cost', 'efficient', 'effective', 'ease of use', '')",
325,Garden,76206,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,ExpertGardener,114494649,112134279,Yes,2022-03-10 0:00:00,2022,3,10,Excellent Potting Mix . Will buy more,This is a rich high quality potting mix for a great price! I would expect it to be higher as other higher brands Ive used are nowhere this good.,organic reviews,3.93,5,0,0,0,No,this is a rich high quality potting mix for a great price! i would expect it to be higher as other higher brands ive used are nowhere this good.,2022-03-10,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.985874354839325,"('cost', 'efficient', 'effective', '', '')",
