,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
26084,Garden,142016,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-27T00:00:00,2022,6,26,Pre-Water your Yard before using in Drought conditions.,[This review was collected as part of a promotion.] This stuff is great and states will not harm lawn. However when you are in drought conditions I would suggest using this product after you water your yard. What I found out is that it stunted the recovery of my lawn for about 2 weeks. However when it did start recovering I had no weeds in my Lawn. My Yard is St. Augustine Grass in the Pensacola Florida area.,syndicated reviews,15.47,4,0,0,0,Yes,[this review was collected as part of a promotion.] this stuff is great and states will not harm lawn. however when you are in drought conditions i would suggest using this product after you water your yard. what i found out is that it stunted the recovery of my lawn for about 2 weeks. however when it did start recovering i had no weeds in my lawn. my yard is st. augustine grass in the pensacola florida area.,6/27/2022,78,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26276,Garden,142208,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-29T00:00:00,2022,6,26,Killed so many weeds we may need sod!!,"[This review was collected as part of a promotion.] Ok So this stuff is great! We have a large yard with lots of weeds, primarily crabgrass, but a good mix overall! Anyway the Image Lawn Weed and Crabgrass Killer worked really well. It was easy to use and took less than 30 Seconds to screw onto our lawn. It had a bit of a strange smell but Ive never heard of a weed killer that doesnt. We do have dogs and it was nice to not have to worry about them as much as we would with some other weed killers. It went on really quickly and we started seeing brown weeds within just a few days! Would definitely buy again!",syndicated reviews,13.47,5,0,0,0,Yes,"[this review was collected as part of a promotion.] ok so this stuff is great! we have a large yard with lots of weeds, primarily crabgrass, but a good mix overall! anyway the image lawn weed and crabgrass killer worked really well. it was easy to use and took less than 30 seconds to screw onto our lawn. it had a bit of a strange smell but ive never heard of a weed killer that doesnt. we do have dogs and it was nice to not have to worry about them as much as we would with some other weed killers. it went on really quickly and we started seeing brown weeds within just a few days! would definitely buy again!",6/29/2022,121,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4821,Garden,53853,Image Kills Nutsedge Ready-to-Spray,https://www.lowes.com/pd/IMAGE-32-oz-Lawn-Weed-Killer/3158899,Lowes,ImageforWeeds,3158899,3158899,No,2021-08-19T00:00:00,2021,8,33,Growing weeds,Not getting results  seems like it had no effect on the weed,organic reviews,19.98,2,0,0,0,No,not getting results  seems like it had no effect on the weed,8/19/2021,13,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
15635,Garden,100230,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100598623,100175861,Yes,2022-04-19T00:00:00,2022,4,16,Didnt work well,Barely saw a difference,organic reviews,24.56,1,0,0,0,No,barely saw a difference,4/19/2022,4,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
13450,Garden,78123,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100598623,100175861,Yes,2022-03-24T00:00:00,2022,3,12,This product did nothing to stop growth or eliminate annual...,This product did nothing to stop growth or eliminate annual bluegrass from my yard.,organic reviews,25.67,1,0,0,0,No,this product did nothing to stop growth or eliminate annual bluegrass from my yard.,3/24/2022,14,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26294,Garden,142226,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-15T00:00:00,2022,6,24,Not that great,"[This review was collected as part of a promotion.] While it is easy to use, it doesnt kill the weeds as fast as other products we have used.",syndicated reviews,13.47,3,0,0,0,Yes,"[this review was collected as part of a promotion.] while it is easy to use, it doesnt kill the weeds as fast as other products we have used.",6/15/2022,28,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
7396,Garden,67268,Image All-In-One Weed Killer Ready-to-Spray,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-24-oz-Ready-to-Spray/180315212?selected=true,Walmart,ImageforWeeds,180315212,180315212,No,2021-06-27T00:00:00,2021,6,25,Works like a charm!,"[This review was collected as part of a promotion.] Im pretty impressed! Ive used other products promising to give me results and havent performed. I sprayed this on my lawn where I have multiple weeds like clover, dandelion and violets. This stuff was able to quickly kill the stuff I wanted but left the grass alone. Worked fairly quickly as I sprayed it while we were going through a drought.",organic reviews,20.18,5,0,0,0,Yes,"[this review was collected as part of a promotion.] im pretty impressed! ive used other products promising to give me results and havent performed. i sprayed this on my lawn where i have multiple weeds like clover, dandelion and violets. this stuff was able to quickly kill the stuff i wanted but left the grass alone. worked fairly quickly as i sprayed it while we were going through a drought.",6/27/2021,70,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
10489,Garden,72081,IMAGE Noxall 10 lb,http://www.homedepot.com/p/100120827,Homedepot,ImageforWeeds,100120827,100120827,No,2022-01-06T00:00:00,2022,1,1,SAVE YOUR MONEY!!,A total waste of $30.  Used it on weeds and the weeds just laughed at me.  How can you sell a product that doesnt do what it was supposed to do?,organic reviews,34.97,1,0,0,0,No,a total waste of $30.  used it on weeds and the weeds just laughed at me.  how can you sell a product that doesnt do what it was supposed to do?,1/6/2022,33,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25954,Garden,141886,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-26T00:00:00,2022,6,25,Works quick with great results,[This review was collected as part of a promotion.] The Central Garden & Pet - Image Lawn Weed and Crabgrass Killer Ready-To-Spray is a great product. It is super easy to use without requiring you to mix chemicals or have potential spills. I would say it can be described as plug and play. Worked like magic.,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] the central garden & pet - image lawn weed and crabgrass killer ready-to-spray is a great product. it is super easy to use without requiring you to mix chemicals or have potential spills. i would say it can be described as plug and play. worked like magic.,6/26/2022,56,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
24129,Garden,140059,Image Kills Nutsedge Ready-to-Spray,https://www.amazon.com.com/dp/B001D226G0,Amazon,ImageforWeeds,B001D226G0,B001D226G0,No,2022-06-14T00:00:00,2022,6,24,Ive used it before.,"It works quite well for nutsedge. It has not appeared to have harmed our hedges, or our zoysia grass, which we have in the front yard, or the Saint Augustine in the back. We are hoping it will work on some Rouge morning glory that has gotten to to some hedges.",organic reviews,16.47,5,0,0,1,No,"it works quite well for nutsedge. it has not appeared to have harmed our hedges, or our zoysia grass, which we have in the front yard, or the saint augustine in the back. we are hoping it will work on some rouge morning glory that has gotten to to some hedges.",6/14/2022,51,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25993,Garden,141925,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-23T00:00:00,2022,6,25,Took care of Crabgrass,[This review was collected as part of a promotion.] I had crabgrass in my yard that I was tired of puling up and this stuff took care of it with ease.,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] i had crabgrass in my yard that i was tired of puling up and this stuff took care of it with ease.,6/23/2022,31,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
2292,Garden,19317,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/t/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2021-09-21T00:00:00,2021,9,38,It did not cover as much ground as I thought...,It did not cover as much ground as I thought it would.,organic reviews,14.97,3,0,0,0,No,it did not cover as much ground as i thought it would.,9/21/2021,12,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26251,Garden,142183,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-24T00:00:00,2022,6,25,Easy to use,[This review was collected as part of a promotion.] I love how convenient it is to use this spray. Its a simple as hooking onto your water house and spraying. It did seem to help some of my weeds in my yard but it didnt get them all.,syndicated reviews,13.47,3,0,0,0,Yes,[this review was collected as part of a promotion.] i love how convenient it is to use this spray. its a simple as hooking onto your water house and spraying. it did seem to help some of my weeds in my yard but it didnt get them all.,6/24/2022,48,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26275,Garden,142207,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-13T00:00:00,2022,6,24,Amazing product!!!,[This review was collected as part of a promotion.] This product really works and I will continue to purchase. It works fast and does a great job on weeds. I definitely recommend!!!,syndicated reviews,13.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] this product really works and i will continue to purchase. it works fast and does a great job on weeds. i definitely recommend!!!,6/13/2022,32,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
16064,Garden,100659,Image Kills Nutsedge Ready-to-Spray,https://www.lowes.com/pd/IMAGE-32-oz-Lawn-Weed-Killer/3158899,Lowes,ImageforWeeds,3158899,3158899,No,2022-04-23T00:00:00,2022,4,16,Kills the weeds,"I have had a similar experience as Bud in Florida did. First time I used it (2 years ago) the product dispensed properly and it took care of the weeds. Last two times I used it the product dispenses some, but then the water back flows into the concentrate after about 10 minutes of use. It kills the weeds great, but I think instead of using with a garden hose I am going to have to dilute in pump up sprayer from now on. Your garden hose dispensing system is not working properly.",syndicated reviews,20.98,4,0,0,0,No,"i have had a similar experience as bud in florida did. first time i used it (2 years ago) the product dispensed properly and it took care of the weeds. last two times i used it the product dispenses some, but then the water back flows into the concentrate after about 10 minutes of use. it kills the weeds great, but i think instead of using with a garden hose i am going to have to dilute in pump up sprayer from now on. your garden hose dispensing system is not working properly.",4/23/2022,93,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
10583,Garden,72175,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-01-18T00:00:00,2022,1,3,Great product and the store service was excellent....,Great product and the store service was excellent.,organic reviews,20.47,5,0,0,0,No,great product and the store service was excellent.,1/18/2022,8,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
7397,Garden,67269,Image All-In-One Weed Killer Ready-to-Spray,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-24-oz-Ready-to-Spray/180315212?selected=true,Walmart,ImageforWeeds,180315212,180315212,No,2021-07-20T00:00:00,2021,7,29,not that effective,[This review was collected as part of a promotion.] it definitely helped decrease the dandelions in my yard however I still see a lot of the stubborn weeds. I will continue trying it and hopefully will see different results after prolonged use,organic reviews,20.18,3,0,0,0,Yes,[this review was collected as part of a promotion.] it definitely helped decrease the dandelions in my yard however i still see a lot of the stubborn weeds. i will continue trying it and hopefully will see different results after prolonged use,7/20/2021,42,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
13042,Garden,77081,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-03-15T00:00:00,2022,3,11,Awesome,Its an awesome product it has its results within three days your weeds will be gone!!!!,organic reviews,20.47,5,0,0,0,No,its an awesome product it has its results within three days your weeds will be gone!!!!,3/15/2022,16,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
7450,Garden,67322,Image All-In-One Weed Killer Concentrate,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-Herbicide-24-oz-Concentrate/932621795?selected=true,Walmart,ImageforWeeds,932621795,932621795,No,2021-08-04T00:00:00,2021,8,31,Works Great,"[This review was collected as part of a promotion.] First of all you have to read the instructions and understand it takes time to kill. I used a surfactant so it could break the surface termino of the weeds. Thats how you get it to kill at the folio at level. Then it takes time to work itself into the soil and kill at the root level. I have clay soil so it takes longer to work into the root level. I used a dye so I dont go over the same spot twice and affect my Bermuda grass. That being said know the product and how it works, your type of soil, use a surfactant and a dye and this will work great for your lawn.",organic reviews,17.42,5,0,0,0,Yes,"[this review was collected as part of a promotion.] first of all you have to read the instructions and understand it takes time to kill. i used a surfactant so it could break the surface termino of the weeds. thats how you get it to kill at the folio at level. then it takes time to work itself into the soil and kill at the root level. i have clay soil so it takes longer to work into the root level. i used a dye so i dont go over the same spot twice and affect my bermuda grass. that being said know the product and how it works, your type of soil, use a surfactant and a dye and this will work great for your lawn.",8/4/2021,127,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
14380,Garden,80184,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-04-05T00:00:00,2022,4,14,It didnt kill the weeds at all...,It didnt kill the weeds at all,organic reviews,15.47,1,0,0,0,No,it didnt kill the weeds at all,4/5/2022,7,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
9666,Garden,70363,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,https://www.homedepot.com/p/IMAGE-32-oz-Southern-Lawn-Weed-Killer-Concentrate-100530416/303594320,Homedepot,ImageforWeeds,303594320,303594294,Yes,2021-12-28T00:00:00,2021,12,52,Worked excellent on clover and good with dollar weed without...,Worked excellent on clover and good with dollar weed without any yellowing of St Augustine grass. Will buy again.,organic reviews,14.18,5,0,0,0,No,worked excellent on clover and good with dollar weed without any yellowing of st augustine grass. will buy again.,12/28/2021,19,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26149,Garden,142081,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-29T00:00:00,2022,6,26,Easy to use,[This review was collected as part of a promotion.] Love how thorough the instructions are. Even a newbie to lawn care can figure it out. It is not for some kinds of grasses so make sure this works for your yard. Just hook it up to your house and it takes care of most kinds of lawn weeds.,syndicated reviews,13.47,5,1,0,0,Yes,[this review was collected as part of a promotion.] love how thorough the instructions are. even a newbie to lawn care can figure it out. it is not for some kinds of grasses so make sure this works for your yard. just hook it up to your house and it takes care of most kinds of lawn weeds.,6/29/2022,58,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26144,Garden,142076,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-13T00:00:00,2022,6,24,Nothing noticeable,"[This review was collected as part of a promotion.] Tried the weed & crabgrass spray. I havent notice any change in lawn appearance. Stayed the clover and danilion, but they still grow as usual. I will try longer to see if there are changes",syndicated reviews,13.47,3,0,0,0,Yes,"[this review was collected as part of a promotion.] tried the weed & crabgrass spray. i havent notice any change in lawn appearance. stayed the clover and danilion, but they still grow as usual. i will try longer to see if there are changes",6/13/2022,44,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
14387,Garden,80191,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,http://www.homedepot.com/p/303594294,Homedepot,ImageforWeeds,303594320,303594294,Yes,2022-04-08T00:00:00,2022,4,14,"Seems to be working, the directions say mix 2 &3/4...","Seems to be working, the directions say mix 2 &3/4 oz to a gal of water. Well I have a 2 gallon sprayer so not showing any markings on the cap I used almost one capfull to the 2 gallons of water and that seems to be doing a fair job on some of the weeds. If Im using too weak or too strong a mix I do not know",organic reviews,10.32,4,0,0,0,No,"seems to be working, the directions say mix 2 &3/4 oz to a gal of water. well i have a 2 gallon sprayer so not showing any markings on the cap i used almost one capfull to the 2 gallons of water and that seems to be doing a fair job on some of the weeds. if im using too weak or too strong a mix i do not know",4/8/2022,70,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25946,Garden,141878,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-28T00:00:00,2022,6,26,Worked on some weeds,"[This review was collected as part of a promotion.] Image lawnweed and Crabgrass Killer did do its job on most of the weeds. But as with other weed killers, there was some that it didnt kill. As for me, I nreally needed it for the Crabgrass. Most other brands didnt even come close to this brand when it came to killing Crabgrass. But it seems ro slowly be working. Still more than what Ive noticed with the other brands. I do recommend getting image products in general. I liked how I could easily screw it on to the end of a hose and set it to the amount I needed. Very siimple.",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] image lawnweed and crabgrass killer did do its job on most of the weeds. but as with other weed killers, there was some that it didnt kill. as for me, i nreally needed it for the crabgrass. most other brands didnt even come close to this brand when it came to killing crabgrass. but it seems ro slowly be working. still more than what ive noticed with the other brands. i do recommend getting image products in general. i liked how i could easily screw it on to the end of a hose and set it to the amount i needed. very siimple.",6/28/2022,112,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
1674,Garden,12429,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/t/100598623,Homedepot,ImageforWeeds,100598623,100175861,Yes,2021-06-01T00:00:00,2021,6,22,If home depot will stick to selling products instead of...,If home depot will stick to selling products instead of pushing their political views it would be easier for customers to stick to product reviews.,organic reviews,19.97,5,0,0,0,No,if home depot will stick to selling products instead of pushing their political views it would be easier for customers to stick to product reviews.,6/1/2021,25,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26111,Garden,142043,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-20T00:00:00,2022,6,25,Broad range killer,"[This review was collected as part of a promotion.] If you are looking for a broad range weed killer, this is for you! Super easy to use by just spraying on your lawn, no need to throw dry granules everywhere then water them in. This is a one step weed killer. This kills a broad range of ""weeds"". I use that term in quotes as dandelion (while technically a weed, unless you planted it) has great medicinal purposes and is useful for pollinators and not something Id like to kill off. However, I did have an area where I needed the weeds gone (as I had already killed off the grass) and this worked like a charm.",syndicated reviews,13.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] if you are looking for a broad range weed killer, this is for you! super easy to use by just spraying on your lawn, no need to throw dry granules everywhere then water them in. this is a one step weed killer. this kills a broad range of ""weeds"". i use that term in quotes as dandelion (while technically a weed, unless you planted it) has great medicinal purposes and is useful for pollinators and not something id like to kill off. however, i did have an area where i needed the weeds gone (as i had already killed off the grass) and this worked like a charm.",6/20/2022,117,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26131,Garden,142063,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-21T00:00:00,2022,6,25,"Good, but not for my purposes","[This review was collected as part of a promotion.] It killed my weeds like expected, however each dead weed left a large brown stain on the marble chips in my garden, about a foot across each. I never experienced this with Roundup. Also, the switch on the top would get stuck in the ""on"" position a lot, and I had to turn the water source off to get it to stop several times during application. I would say this product is good if just treating a lawn, but do not use in sensitive areas.",syndicated reviews,13.47,3,0,0,0,Yes,"[this review was collected as part of a promotion.] it killed my weeds like expected, however each dead weed left a large brown stain on the marble chips in my garden, about a foot across each. i never experienced this with roundup. also, the switch on the top would get stuck in the ""on"" position a lot, and i had to turn the water source off to get it to stop several times during application. i would say this product is good if just treating a lawn, but do not use in sensitive areas.",6/21/2022,94,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
13038,Garden,77077,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-03-16T00:00:00,2022,3,11,Dont Bother,"Image says it kills nutsedge. It does not. It feeds nutsedge and other difficult weeds in yards. I tried it twice, once in my front yard, once in my back yard. The second time I read the directions slowly, word for word to make sure I was properly using it according to directions. Same results as the first use. Total waste of my money. Will NEVER buy Image again-EVER",organic reviews,20.47,1,0,0,0,No,"image says it kills nutsedge. it does not. it feeds nutsedge and other difficult weeds in yards. i tried it twice, once in my front yard, once in my back yard. the second time i read the directions slowly, word for word to make sure i was properly using it according to directions. same results as the first use. total waste of my money. will never buy image again-ever",3/16/2022,69,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26270,Garden,142202,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-15T00:00:00,2022,6,24,Great product!,"[This review was collected as part of a promotion.] It definitely gets the job done! Saw results fast and got these pesky weeds out of my yard. It makes yard care way easier, definitely recommend!",syndicated reviews,13.47,5,0,0,0,Yes,"[this review was collected as part of a promotion.] it definitely gets the job done! saw results fast and got these pesky weeds out of my yard. it makes yard care way easier, definitely recommend!",6/15/2022,35,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
1676,Garden,12460,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/t/100598623,Homedepot,ImageforWeeds,100598623,100175861,Yes,2021-07-26T00:00:00,2021,7,30,I was skeptical about the product given that I had...,I was skeptical about the product given that I had tried 3 other products on my Bermuda lawn. I have to say I was very impressed. It killed crab grass and other weeds and it has kept all weeds off my lawn for 2-3 months now. Both my neighbors have weed issues and so far the barrier is holding. Very happy with this product.,organic reviews,19.97,5,0,0,0,No,i was skeptical about the product given that i had tried 3 other products on my bermuda lawn. i have to say i was very impressed. it killed crab grass and other weeds and it has kept all weeds off my lawn for 2-3 months now. both my neighbors have weed issues and so far the barrier is holding. very happy with this product.,7/26/2021,64,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
1691,Garden,12615,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/t/100598623,Homedepot,ImageforWeeds,100598623,100175861,Yes,2021-07-22T00:00:00,2021,7,29,did not kill the weeds...,did not kill the weeds,organic reviews,19.97,1,0,0,0,No,did not kill the weeds,7/22/2021,5,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26081,Garden,142013,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-29T00:00:00,2022,6,26,Works Great,[This review was collected as part of a promotion.] This was my first time trying this great product and I have to say it actually works pretty good. It works much better then my normal weed killer. The formula that they use works very well and kills the weed at the root. I love that the formula is already ready to be used as well and just attaches to your hose. The spray dispenser is very easy to turn on and off to dispense making it very convenient. I also like the fact that it doesnt have a strong odor as well. I began to notice the weeds dying within a few days and it did not harm my grass at all. I would defintely recommend trying this and see the differencew for yourself.,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] this was my first time trying this great product and i have to say it actually works pretty good. it works much better then my normal weed killer. the formula that they use works very well and kills the weed at the root. i love that the formula is already ready to be used as well and just attaches to your hose. the spray dispenser is very easy to turn on and off to dispense making it very convenient. i also like the fact that it doesnt have a strong odor as well. i began to notice the weeds dying within a few days and it did not harm my grass at all. i would defintely recommend trying this and see the differencew for yourself.,6/29/2022,134,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4970,Garden,56476,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-06-28T00:00:00,2021,6,26,Works Okay.,"[This review was collected as part of a promotion.] I gave this weed killer a try, and yes, it does kill clovers, however, I did realize it did make my grass brown and burned the blades a bit. I gave this three stars foe that reason. My grass did recover in those spots, but it took about two weeks. If you have a major weed problem, I would recommend this for a one time use.",syndicated reviews,20.98,3,0,0,0,Yes,"[this review was collected as part of a promotion.] i gave this weed killer a try, and yes, it does kill clovers, however, i did realize it did make my grass brown and burned the blades a bit. i gave this three stars foe that reason. my grass did recover in those spots, but it took about two weeks. if you have a major weed problem, i would recommend this for a one time use.",6/28/2021,75,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
13476,Garden,78149,Image Herbicide for St. Augustinegrass & Centipedegrass Concentrate,http://www.homedepot.com/p/303594294,Homedepot,ImageforWeeds,303594320,303594294,Yes,2022-03-22T00:00:00,2022,3,12,Nothing special. I saw limited results after first application....,Nothing special. I saw limited results after first application.,organic reviews,10.32,3,0,0,0,No,nothing special. i saw limited results after first application.,3/22/2022,9,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25501,Garden,141433,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100598623,100175861,Yes,2022-06-01T00:00:00,2022,6,22,This worked really well on the poa in my yard....,This worked really well on the poa in my yard.,organic reviews,22.26,5,0,0,0,No,this worked really well on the poa in my yard.,6/1/2022,10,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26059,Garden,141991,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-20T00:00:00,2022,6,25,Does what it says,[This review was collected as part of a promotion.] It works. It does what they say. It got rid of my weeds quickly and did not kill my lawn. I will use this again.,syndicated reviews,15.47,5,1,0,0,Yes,[this review was collected as part of a promotion.] it works. it does what they say. it got rid of my weeds quickly and did not kill my lawn. i will use this again.,6/20/2022,34,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
1660,Garden,12284,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/t/100598623,Homedepot,ImageforWeeds,100598623,100175861,Yes,2021-10-07T00:00:00,2021,10,40,Defective,Bottle adjuster was defective. Taking it back for refund or replacement.,organic reviews,19.97,1,0,0,0,No,bottle adjuster was defective. taking it back for refund or replacement.,10/7/2021,11,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26056,Garden,141988,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-28T00:00:00,2022,6,26,Its good,[This review was collected as part of a promotion.] I liked this product and would recommend it to a friend. Did great on my yard.,syndicated reviews,15.47,4,0,0,0,Yes,[this review was collected as part of a promotion.] i liked this product and would recommend it to a friend. did great on my yard.,6/28/2022,25,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
13440,Garden,78113,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-03-24T00:00:00,2022,3,12,This product did nothing to stop growth or eliminate annual...,This product did nothing to stop growth or eliminate annual bluegrass from my yard.,organic reviews,20.47,1,0,0,0,No,this product did nothing to stop growth or eliminate annual bluegrass from my yard.,3/24/2022,14,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
